candidate,representation_key,pca_components,c_value,penalty,class_weight,input_dimension,output_dimension,threshold,elapsed_seconds,max_iterations,selected,oof_tuned__n_samples,oof_tuned__n_no_cough,oof_tuned__n_cough,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__precision_cough,oof_tuned__recall_cough,oof_tuned__specificity_no_cough,oof_tuned__f1_cough,oof_tuned__macro_f1,oof_tuned__roc_auc,oof_tuned__tn_no_cough_correct,oof_tuned__fp_no_cough_as_cough,oof_tuned__fn_cough_as_no_cough,oof_tuned__tp_cough_correct,oof_0p5__n_samples,oof_0p5__n_no_cough,oof_0p5__n_cough,oof_0p5__accuracy,oof_0p5__balanced_accuracy,oof_0p5__precision_cough,oof_0p5__recall_cough,oof_0p5__specificity_no_cough,oof_0p5__f1_cough,oof_0p5__macro_f1,oof_0p5__roc_auc,oof_0p5__tn_no_cough_correct,oof_0p5__fp_no_cough_as_cough,oof_0p5__fn_cough_as_no_cough,oof_0p5__tp_cough_correct,oof_tuned__original_cough_count,oof_tuned__original_cough_recall,oof_tuned__new_fsd50k_cough_count,oof_tuned__new_fsd50k_cough_recall
s0_s1__log__peak_rms__pca64__C0p1__l1__weight_none,s0_s1__log__peak_rms,64.0,0.1,l1,,291,64,0.52,0.9622414000332355,16,False,7341,5237,2104,0.9177223811469827,0.8984034611142855,0.8588516746411483,0.8531368821292775,0.9436700400992935,0.8559847401049118,0.8991975569327,0.9544346094003548,4942,295,309,1795,7341,5237,2104,0.915679062797984,0.8976821838759166,0.851063829787234,0.8555133079847909,0.9398510597670422,0.8532827684285376,0.897060957950291,0.9544346094003548,4922,315,304,1800,1983,0.8951084215834594,121,0.1652892561983471
s0_s1__log__peak_rms__pca64__C0p1__l1__weight_balanced,s0_s1__log__peak_rms,64.0,0.1,l1,balanced,291,64,0.69,1.0397421999950893,13,False,7341,5237,2104,0.9152703991281842,0.898390936891713,0.8475609756097561,0.8588403041825095,0.9379415696009166,0.8531633616619453,0.8968095192380183,0.9533931930668808,4912,325,297,1807,7341,5237,2104,0.898242746219861,0.9045119691635488,0.7702110712863401,0.9192015209125475,0.8898224174145503,0.838136511375948,0.8819668352052086,0.9533931930668808,4660,577,170,1934,1983,0.9001512859304085,121,0.18181818181818182
s0_s1__log__peak_rms__pca64__C0p1__l2__weight_none,s0_s1__log__peak_rms,64.0,0.1,l2,,291,64,0.52,1.1263657999807037,7,False,7341,5237,2104,0.9175861599237161,0.8998718354556747,0.8547089446284903,0.8583650190114068,0.9413786518999427,0.8565330803889021,0.8993606634624873,0.9553391668378916,4930,307,298,1806,7341,5237,2104,0.9164963901375834,0.9008140563161651,0.8475524475524475,0.8640684410646388,0.9375596715676914,0.8557307601788656,0.8984874446921358,0.9553391668378916,4910,327,286,1818,1983,0.9006555723651034,121,0.1652892561983471
s0_s1__log__peak_rms__pca64__C0p1__l2__weight_balanced,s0_s1__log__peak_rms,64.0,0.1,l2,balanced,291,64,0.69,1.1087334000039846,8,False,7341,5237,2104,0.9158152840212506,0.8999101795428985,0.8465485074626866,0.8626425855513308,0.9371777735344663,0.8545197740112994,0.897645165901567,0.9540866538254056,4908,329,289,1815,7341,5237,2104,0.8986514098896609,0.9042297203794876,0.772,0.9173003802281369,0.8911590605308383,0.838401390095569,0.8822886093164886,0.9540866538254056,4667,570,174,1930,1983,0.9041855774079677,121,0.18181818181818182
s0_s1__log__peak_rms__pca64__C0p3__l1__weight_none,s0_s1__log__peak_rms,64.0,0.3,l1,,291,64,0.52,1.0703006999683566,18,False,7341,5237,2104,0.9193570358261817,0.9004021636774312,0.8617224880382776,0.8559885931558935,0.9448157341989689,0.8588459704339533,0.9012002544770834,0.9550071841844843,4948,289,303,1801,7341,5237,2104,0.9175861599237161,0.9007248439191451,0.8527058823529412,0.8612167300380228,0.9402329578002673,0.8569401749822653,0.8995310269343546,0.9550071841844843,4924,313,292,1812,1983,0.8981341401916288,121,0.1652892561983471
s0_s1__log__peak_rms__pca64__C0p3__l1__weight_balanced,s0_s1__log__peak_rms,64.0,0.3,l1,balanced,291,64,0.69,1.0394484999706037,16,False,7341,5237,2104,0.914997956681651,0.8989108282613256,0.8451492537313433,0.8612167300380228,0.9366049264846286,0.8531073446327684,0.896651429648184,0.9536712671100847,4905,332,292,1812,7341,5237,2104,0.8991962947827271,0.9036164418719974,0.7747784045124899,0.9139733840304183,0.8932594997135764,0.8386393371129525,0.8826714910604382,0.9536712671100847,4678,559,181,1923,1983,0.902672718103883,121,0.18181818181818182
s0_s1__log__peak_rms__pca64__C0p3__l2__weight_none,s0_s1__log__peak_rms,64.0,0.3,l2,,291,64,0.5,1.1174837000435218,7,False,7341,5237,2104,0.9178586023702493,0.9014844652447378,0.8521820741435946,0.8631178707224335,0.9398510597670422,0.8576151121605667,0.8999475962832124,0.955083872358932,4922,315,288,1816,7341,5237,2104,0.9178586023702493,0.9014844652447378,0.8521820741435946,0.8631178707224335,0.9398510597670422,0.8576151121605667,0.8999475962832124,0.955083872358932,4922,315,288,1816,1983,0.9051941502773575,121,0.17355371900826447
s0_s1__log__peak_rms__pca64__C0p3__l2__weight_balanced,s0_s1__log__peak_rms,64.0,0.3,l2,balanced,291,64,0.7,1.2465345000382513,9,False,7341,5237,2104,0.914997956681651,0.8974891474888753,0.8483992467043314,0.8564638783269962,0.9385144166507543,0.8524124881740776,0.8963612086938879,0.9537207287137226,4915,322,302,1802,7341,5237,2104,0.8993325160059937,0.9042805886892838,0.7742065086380072,0.9158745247148289,0.8926866526637388,0.8391029827999129,0.8829274454092735,0.9537207287137226,4675,562,177,1927,1983,0.8976298537569339,121,0.18181818181818182
s0_s1__log__peak_rms__pca64__C1__l1__weight_none,s0_s1__log__peak_rms,64.0,1.0,l1,,291,64,0.52,1.1824426000239328,18,False,7341,5237,2104,0.9179948235935159,0.8988787462853882,0.8589866156787763,0.8540874524714829,0.9436700400992935,0.8565300285986654,0.8995600743794395,0.9549518234905046,4942,295,307,1797,7341,5237,2104,0.9175861599237161,0.9007248439191451,0.8527058823529412,0.8612167300380228,0.9402329578002673,0.8569401749822653,0.8995310269343546,0.9549518234905046,4924,313,292,1812,1983,0.8961169944528492,121,0.1652892561983471
s0_s1__log__peak_rms__pca64__C1__l1__weight_balanced,s0_s1__log__peak_rms,64.0,1.0,l1,balanced,291,64,0.73,1.0877421000041068,15,False,7341,5237,2104,0.914997956681651,0.8932241051715237,0.8585271317829457,0.8422053231939164,0.9442428871491312,0.8502879078694817,0.8954692345130175,0.9535619070506653,4945,292,332,1772,7341,5237,2104,0.8994687372292604,0.90380739088861,0.7754032258064516,0.9139733840304183,0.8936413977468016,0.8390052356020943,0.8829607283179812,0.9535619070506653,4680,557,181,1923,1983,0.8835098335854765,121,0.1652892561983471
s0_s1__log__peak_rms__pca64__C1__l2__weight_none,s0_s1__log__peak_rms,64.0,1.0,l2,,291,64,0.49,1.1724480999982916,7,False,7341,5237,2104,0.9173137174771829,0.9012447352887578,0.8502573701450632,0.8635931558935361,0.9388963146839794,0.856873378920066,0.8993685925344512,0.9549365766108511,4917,320,287,1817,7341,5237,2104,0.9170412750306498,0.9000586097314298,0.851764705882353,0.8602661596958175,0.9398510597670422,0.8559943248995034,0.8988667692611934,0.9549365766108511,4922,315,294,1810,1983,0.9056984367120524,121,0.17355371900826447
s0_s1__log__peak_rms__pca64__C1__l2__weight_balanced,s0_s1__log__peak_rms,64.0,1.0,l2,balanced,291,64,0.73,1.275766399980057,9,False,7341,5237,2104,0.914997956681651,0.8933662732487688,0.8581800580832527,0.842680608365019,0.9440519381325186,0.8503597122302158,0.8954994908183043,0.9535432114720427,4944,293,331,1773,7341,5237,2104,0.8994687372292604,0.9040917270430999,0.7749597423510467,0.9149239543726235,0.8932594997135764,0.8391455972101134,0.8830164284841928,0.9535432114720427,4678,559,179,1925,1983,0.8845184064548663,121,0.15702479338842976
s0_s1__log__peak_rms__pca128__C0p0001__l1__weight_none,s0_s1__log__peak_rms,128.0,0.0001,l1,,291,128,0.51,1.0201147999614477,2,False,7341,5237,2104,0.7127094401307724,0.5070575355524561,0.4774774774774775,0.025190114068441065,0.9889249570364712,0.04785553047404063,0.4393444653252533,0.5545664949093573,5179,58,2051,53,7341,5237,2104,0.3423239340689279,0.5251166023272547,0.29780285035629456,0.9534220532319392,0.09681115142257017,0.45384615384615384,0.31370842440681534,0.5545664949093573,507,4730,98,2006,1983,0.026222894604135148,121,0.008264462809917356
s0_s1__log__peak_rms__pca128__C0p0001__l1__weight_balanced,s0_s1__log__peak_rms,128.0,0.0001,l1,balanced,291,128,0.51,1.1519942000159062,2,False,7341,5237,2104,0.69445579621305,0.5582395861996862,0.4393013100436681,0.2390684410646388,0.8774107313347336,0.3096337334564481,0.5567236278582861,0.6620304959374327,4595,642,1601,503,7341,5237,2104,0.49434681923443674,0.5954132938995782,0.3426614481409002,0.8322243346007605,0.358602253198396,0.4854449681175492,0.4941954353174784,0.6620304959374327,1878,3359,353,1751,1983,0.25012607160867373,121,0.05785123966942149
s0_s1__log__peak_rms__pca128__C0p0001__l2__weight_none,s0_s1__log__peak_rms,128.0,0.0001,l2,,291,128,0.58,1.2524722999660298,5,False,7341,5237,2104,0.8722244925759434,0.8680788241896829,0.7383483237939493,0.8583650190114068,0.8777926293679588,0.7938461538461539,0.8506340915302621,0.9174718168690025,4597,640,298,1806,7341,5237,2104,0.8269990464514372,0.8594125159456949,0.6344294003868471,0.935361216730038,0.7834638151613519,0.7560507107184018,0.8110139581451865,0.9174718168690025,4103,1134,136,1968,1983,0.8981341401916288,121,0.2066115702479339
s0_s1__log__peak_rms__pca128__C0p0001__l2__weight_balanced,s0_s1__log__peak_rms,128.0,0.0001,l2,balanced,291,128,0.63,1.1014549999963492,5,False,7341,5237,2104,0.8633701130636153,0.860451300377324,0.72099558410277,0.8536121673003803,0.8672904334542677,0.7817192600652884,0.8411421719182395,0.914866687818687,4542,695,308,1796,7341,5237,2104,0.795531943876856,0.8421916191532755,0.5886503969420759,0.9515209125475285,0.7328623257590223,0.727338782924614,0.7818888531600295,0.914866687818687,3838,1399,102,2002,1983,0.8925869894099848,121,0.21487603305785125
s0_s1__log__peak_rms__pca128__C0p0003__l1__weight_none,s0_s1__log__peak_rms,128.0,0.0003,l1,,291,128,0.53,1.0607340999995358,7,False,7341,5237,2104,0.806702084184716,0.8056640887339355,0.62708719851577,0.8032319391634981,0.8080962383043727,0.7043133986247134,0.7803667569871517,0.868029634851753,4232,1005,414,1690,7341,5237,2104,0.7730554420378695,0.8102311644768033,0.5656081485919713,0.8973384030418251,0.7231239259117815,0.6938625505328924,0.7567797601149311,0.868029634851753,3787,1450,216,1888,1983,0.8366111951588502,121,0.256198347107438
s0_s1__log__peak_rms__pca128__C0p0003__l1__weight_balanced,s0_s1__log__peak_rms,128.0,0.0003,l1,balanced,291,128,0.56,1.0303645000094548,5,False,7341,5237,2104,0.8037052172728512,0.7998672795428259,0.624390243902439,0.7908745247148289,0.808860034370823,0.6978402180750681,0.7762377727114975,0.8677082705609618,4236,1001,440,1664,7341,5237,2104,0.7535758071107479,0.8018385286470717,0.5414908579465542,0.9149239543726235,0.6887531029215199,0.6803322141721152,0.7399222857406071,0.8677082705609618,3607,1630,179,1925,1983,0.8245083207261724,121,0.2396694214876033
s0_s1__log__peak_rms__pca128__C0p0003__l2__weight_none,s0_s1__log__peak_rms,128.0,0.0003,l2,,291,128,0.58,1.0884322000201792,6,False,7341,5237,2104,0.8859828361258684,0.8821289599232138,0.7631906938097216,0.8730988593155894,0.8911590605308383,0.8144535579694081,0.866080382366869,0.9294780993094615,4667,570,267,1837,7341,5237,2104,0.858874812695818,0.8818957189666101,0.6860627177700348,0.9358365019011406,0.8279549360320795,0.7917169280257338,0.8425004088006708,0.9294780993094615,4336,901,135,1969,1983,0.9147755925365607,121,0.19008264462809918
s0_s1__log__peak_rms__pca128__C0p0003__l2__weight_balanced,s0_s1__log__peak_rms,128.0,0.0003,l2,balanced,291,128,0.69,1.1006325000198558,6,False,7341,5237,2104,0.8825773055442038,0.8668048021862573,0.776,0.8298479087452472,0.9037616956272675,0.8020211299954065,0.8592793488861619,0.9287565044277665,4733,504,358,1746,7341,5237,2104,0.8125595967851791,0.8538415965370707,0.6112469437652812,0.9505703422053232,0.7571128508688181,0.7440476190476191,0.7980930121887568,0.9287565044277665,3965,1272,104,2000,1983,0.8703983862834089,121,0.1652892561983471
s0_s1__log__peak_rms__pca128__C0p001__l1__weight_none,s0_s1__log__peak_rms,128.0,0.001,l1,,291,128,0.57,0.9586627999669872,8,False,7341,5237,2104,0.848385778504291,0.8364431371253533,0.7055163832434674,0.8084600760456274,0.8644261982050793,0.7534883720930232,0.8220082757484886,0.9004975020528834,4527,710,403,1701,7341,5237,2104,0.81651001225991,0.8449525749438588,0.6229295225722637,0.9115969581749049,0.7783081917128126,0.7401119043025275,0.7991537519196604,0.9004975020528834,4076,1161,186,1918,1983,0.843166918809884,121,0.2396694214876033
s0_s1__log__peak_rms__pca128__C0p001__l1__weight_balanced,s0_s1__log__peak_rms,128.0,0.001,l1,balanced,291,128,0.63,1.0175309000187553,7,False,7341,5237,2104,0.8423920446805613,0.8430470326305006,0.68162639048715,0.8445817490494296,0.8415123162115715,0.7544045850137975,0.8191840395733916,0.9026171813456605,4407,830,327,1777,7341,5237,2104,0.7756436452799346,0.827825836708823,0.5645297938435471,0.9500950570342205,0.7055566163834256,0.708237378210806,0.7629933156407577,0.9026171813456605,3695,1542,105,1999,1983,0.8789712556732224,121,0.2809917355371901
s0_s1__log__peak_rms__pca128__C0p001__l2__weight_none,s0_s1__log__peak_rms,128.0,0.001,l2,,291,128,0.56,1.1059592999517918,5,False,7341,5237,2104,0.8979703037733279,0.8942270866625379,0.785744411640658,0.8854562737642585,0.9029978995608172,0.8326256983240223,0.8796223426468746,0.9428114048111891,4729,508,241,1863,7341,5237,2104,0.8889797030377333,0.8978775345214767,0.7500970120294916,0.9187262357414449,0.8770288333015085,0.825891903439436,0.8722000263122587,0.9428114048111891,4593,644,171,1933,1983,0.9288956127080181,121,0.17355371900826447
s0_s1__log__peak_rms__pca128__C0p001__l2__weight_balanced,s0_s1__log__peak_rms,128.0,0.001,l2,balanced,291,128,0.67,1.096553900046274,6,False,7341,5237,2104,0.8956545429777959,0.8920353477123509,0.7810924369747899,0.8835551330798479,0.900515562344854,0.8291703835860839,0.8770288081884136,0.9424289622465477,4716,521,245,1859,7341,5237,2104,0.8434818144666939,0.8749456376136164,0.6572275271649655,0.9486692015209125,0.8012220737063204,0.7765026259482591,0.828037498908518,0.9424289622465477,4196,1041,108,1996,1983,0.9263741805345436,121,0.18181818181818182
s0_s1__log__peak_rms__pca128__C0p003__l1__weight_none,s0_s1__log__peak_rms,128.0,0.003,l1,,291,128,0.46,0.9717703000060283,9,False,7341,5237,2104,0.8684102983244789,0.8654055379571068,0.7299919159256265,0.8583650190114068,0.872446056902807,0.7889908256880734,0.8466925624877422,0.9213103095770009,4569,668,298,1806,7341,5237,2104,0.8703173954502111,0.8522410371943999,0.7553191489361702,0.8098859315589354,0.8945961428298644,0.781651376146789,0.8447105940993584,0.9213103095770009,4685,552,400,1704,1983,0.8981341401916288,121,0.2066115702479339
s0_s1__log__peak_rms__pca128__C0p003__l1__weight_balanced,s0_s1__log__peak_rms,128.0,0.003,l1,balanced,291,128,0.66,0.9499254999682307,9,False,7341,5237,2104,0.8680016346546792,0.8635552655824925,0.7311608961303462,0.8531368821292775,0.8739736490357075,0.7874533889010747,0.8458653885135622,0.9205387085602517,4577,660,309,1795,7341,5237,2104,0.8166462334831767,0.856705831786259,0.6169031462060457,0.9505703422053232,0.762841321367195,0.7482229704451927,0.8020249385216538,0.9205387085602517,3995,1242,104,2000,1983,0.8930912758446797,121,0.19834710743801653
s0_s1__log__peak_rms__pca128__C0p003__l2__weight_none,s0_s1__log__peak_rms,128.0,0.003,l2,,291,128,0.53,1.1451120999990962,6,False,7341,5237,2104,0.9105026563138537,0.9025842371949807,0.818301803783546,0.8840304182509505,0.9211380561390109,0.8498971898560658,0.893070865670391,0.9518553455923087,4824,413,244,1860,7341,5237,2104,0.9057349134995232,0.9040763440305926,0.7971380471380471,0.9001901140684411,0.9079625739927439,0.8455357142857143,0.8888529384994539,0.9518553455923087,4755,482,210,1894,1983,0.9273827534039334,121,0.17355371900826447
s0_s1__log__peak_rms__pca128__C0p003__l2__weight_balanced,s0_s1__log__peak_rms,128.0,0.003,l2,balanced,291,128,0.69,1.1760239999857731,6,False,7341,5237,2104,0.910093992644054,0.8988857798161807,0.8240574506283662,0.8726235741444867,0.9251479854878747,0.8476454293628809,0.8919386567104259,0.9510476239916186,4845,392,268,1836,7341,5237,2104,0.8701811742269445,0.891526120082972,0.7047314123087869,0.9415399239543726,0.8415123162115715,0.8061037639877925,0.8542651511655969,0.9510476239916186,4407,830,123,1981,1983,0.9157841654059505,121,0.1652892561983471
s0_s1__log__peak_rms__pca128__C0p01__l1__weight_none,s0_s1__log__peak_rms,128.0,0.01,l1,,291,128,0.49,1.0174145000055432,13,False,7341,5237,2104,0.9011033919084593,0.8860447307146939,0.812897366030881,0.8507604562737643,0.9213290051556234,0.8313980492336275,0.8807144448172763,0.9437542609583318,4825,412,314,1790,7341,5237,2104,0.898923852336194,0.880536432418932,0.8149861239592969,0.8374524714828897,0.9236203933549743,0.8260665729020159,0.8774150068811155,0.9437542609583318,4837,400,342,1762,1983,0.8920827029752899,121,0.17355371900826447
s0_s1__log__peak_rms__pca128__C0p01__l1__weight_balanced,s0_s1__log__peak_rms,128.0,0.01,l1,balanced,291,128,0.64,0.9663058000151068,11,False,7341,5237,2104,0.8983789674431276,0.8912436444108207,0.7924203273040482,0.8745247148288974,0.9079625739927439,0.8314505196565748,0.879356305070097,0.9427052211850311,4755,482,264,1840,7341,5237,2104,0.8757662443808746,0.8918863729924034,0.7191176470588235,0.9296577946768061,0.8541149513080007,0.8109452736318408,0.8592157895852448,0.9427052211850311,4473,764,148,1956,1983,0.9167927382753404,121,0.18181818181818182
s0_s1__log__peak_rms__pca128__C0p01__l2__weight_none,s0_s1__log__peak_rms,128.0,0.01,l2,,291,128,0.53,1.1731633999734186,6,False,7341,5237,2104,0.9190845933796485,0.9046184250554152,0.8505106778087279,0.870722433460076,0.9385144166507543,0.8604978863316111,0.9017570014927434,0.9564396648300226,4915,322,272,1832,7341,5237,2104,0.9179948235935159,0.9075509989973362,0.8392050587172538,0.8830798479087453,0.932022150085927,0.8605836035201482,0.9012489611579899,0.9564396648300226,4881,356,246,1858,1983,0.9142713061018659,121,0.15702479338842976
s0_s1__log__peak_rms__pca128__C0p01__l2__weight_balanced,s0_s1__log__peak_rms,128.0,0.01,l2,balanced,291,128,0.67,1.2005761000327766,7,False,7341,5237,2104,0.9186759297098488,0.9085970438478477,0.839873703202526,0.8849809885931559,0.9322130991025396,0.8618375376070354,0.9021088083749876,0.9555568886491339,4882,355,242,1862,7341,5237,2104,0.8891159242609998,0.9015272109609092,0.7456207159177456,0.9306083650190115,0.872446056902807,0.827906976744186,0.8730571861212891,0.9555568886491339,4569,668,146,1958,1983,0.9278870398386283,121,0.18181818181818182
s0_s1__log__peak_rms__pca128__C0p03__l1__weight_none,s0_s1__log__peak_rms,128.0,0.03,l1,,291,128,0.48,0.9966676000040025,16,False,7341,5237,2104,0.9124097534395859,0.8980919891442217,0.8355535140101057,0.8645437262357415,0.931640252052702,0.8498014482597523,0.8939902347538546,0.950856765730242,4879,358,285,1819,7341,5237,2104,0.9125459746628525,0.895486270184872,0.8419083255378859,0.8555133079847909,0.9354592323849532,0.8486562942008486,0.8935810206636428,0.950856765730242,4899,338,304,1800,1983,0.9072112960161371,121,0.1652892561983471
s0_s1__log__peak_rms__pca128__C0p03__l1__weight_balanced,s0_s1__log__peak_rms,128.0,0.03,l1,balanced,291,128,0.65,0.9855894999927841,14,False,7341,5237,2104,0.9115924260999864,0.9003625036392849,0.8272604588394062,0.8740494296577946,0.9266755776207752,0.8500115553501271,0.8936682595678689,0.9501854492493089,4853,384,265,1839,7341,5237,2104,0.8923852336193979,0.9016860780015843,0.755443234836703,0.9234790874524715,0.8798930685506969,0.8310521813515825,0.8760497764643181,0.9501854492493089,4608,629,161,1943,1983,0.9167927382753404,121,0.17355371900826447
s0_s1__log__peak_rms__pca128__C0p03__l2__weight_none,s0_s1__log__peak_rms,128.0,0.03,l2,,291,128,0.51,1.2523235999979079,7,False,7341,5237,2104,0.9215365753984471,0.9064791342821732,0.8573433115060805,0.8711977186311787,0.9417605499331678,0.8642149929278642,0.9045212895673804,0.9583422575982098,4932,305,271,1833,7341,5237,2104,0.9209916905053808,0.9069502447124185,0.8537604456824512,0.8740494296577946,0.9398510597670422,0.8637858149365899,0.9040724930400524,0.9583422575982098,4922,315,265,1839,1983,0.9132627332324761,121,0.18181818181818182
s0_s1__log__peak_rms__pca128__C0p03__l2__weight_balanced,s0_s1__log__peak_rms,128.0,0.03,l2,balanced,291,128,0.68,1.315930099983234,8,False,7341,5237,2104,0.9211279117286473,0.9073300553752148,0.8535002318034307,0.875,0.9396601107504297,0.8641164045998592,0.9042777589643571,0.9573485785188892,4921,316,263,1841,7341,5237,2104,0.898923852336194,0.906979694786511,0.7687450670876085,0.9258555133079848,0.8881038762650373,0.8400172488141441,0.8830711492975539,0.9573485785188892,4651,586,156,1948,1983,0.9178013111447302,121,0.17355371900826447
s0_s1__log__peak_rms__pca128__C0p1__l1__weight_none,s0_s1__log__peak_rms,128.0,0.1,l1,,291,128,0.46,1.0470110999885947,16,False,7341,5237,2104,0.9194932570494483,0.9071795378162548,0.8465414567109483,0.8783269961977186,0.9360320794347909,0.8621413575927221,0.9026435503692327,0.9563063453882907,4902,335,256,1848,7341,5237,2104,0.9184034872633157,0.9011555228917377,0.8554558337269721,0.8607414448669202,0.9415696009165553,0.8580904998815446,0.9004150998595182,0.9563063453882907,4931,306,293,1811,1983,0.9218356026222895,121,0.1652892561983471
s0_s1__log__peak_rms__pca128__C0p1__l1__weight_balanced,s0_s1__log__peak_rms,128.0,0.1,l1,balanced,291,128,0.65,1.035026699944865,15,False,7341,5237,2104,0.9186759297098488,0.9076018673071324,0.8420335905583296,0.8816539923954373,0.9335497422188276,0.8613884374274436,0.9019231343763725,0.9557415755544599,4889,348,249,1855,7341,5237,2104,0.9019207192480588,0.9069476128105736,0.7788074133763094,0.9187262357414449,0.8951689898797022,0.8430004361098997,0.8858425318425885,0.9557415755544599,4688,549,171,1933,1983,0.9238527483610691,121,0.19008264462809918
s0_s1__log__peak_rms__pca128__C0p1__l2__weight_none,s0_s1__log__peak_rms,128.0,0.1,l2,,291,128,0.48,1.32571539998753,7,False,7341,5237,2104,0.9223539027380466,0.9090423344134416,0.8550925925925926,0.877851711026616,0.9402329578002673,0.8663227016885553,0.9058048524760688,0.959183649391468,4924,313,257,1847,7341,5237,2104,0.9220814602915134,0.9065766961609083,0.85962441314554,0.8702471482889734,0.9429062440328432,0.8649031648559282,0.9050779223973362,0.959183649391468,4938,299,273,1831,1983,0.9198184568835098,121,0.19008264462809918
s0_s1__log__peak_rms__pca128__C0p1__l2__weight_balanced,s0_s1__log__peak_rms,128.0,0.1,l2,balanced,291,128,0.68,1.336062500020489,9,False,7341,5237,2104,0.9208554692821141,0.906428265972377,0.8543508608655188,0.8726235741444867,0.9402329578002673,0.8633905478485775,0.9038402542675623,0.9579323161970507,4924,313,268,1836,7341,5237,2104,0.9047813649366572,0.9093790817167405,0.7847588163761654,0.9201520912547528,0.8986060721787282,0.8470794136950339,0.8889733929319794,0.9579323161970507,4706,531,168,1936,1983,0.9142713061018659,121,0.19008264462809918
s0_s1__log__peak_rms__pca128__C0p3__l1__weight_none,s0_s1__log__peak_rms,128.0,0.3,l1,,291,128,0.47,1.090773900039494,16,False,7341,5237,2104,0.9224901239613131,0.9085691366127677,0.8568107856810786,0.8759505703422054,0.9411877028833302,0.8662749706227967,0.9058525519652777,0.9589215482698059,4929,308,261,1843,7341,5237,2104,0.9212641329519139,0.904440000261375,0.8609271523178808,0.8650190114068441,0.9438609891159061,0.862968231389284,0.9038656141655901,0.9589215482698059,4943,294,284,1820,1983,0.9183055975794251,121,0.18181818181818182
s0_s1__log__peak_rms__pca128__C0p3__l1__weight_balanced,s0_s1__log__peak_rms,128.0,0.3,l1,balanced,291,128,0.69,1.0650589999859221,14,False,7341,5237,2104,0.920583026835581,0.9038204596425987,0.8592347661785545,0.8645437262357415,0.9430971930494558,0.8618810708362947,0.9030751305811338,0.9577533468715945,4939,298,285,1819,7341,5237,2104,0.9053262498297234,0.9093344755182305,0.7867317867317868,0.9187262357414449,0.8999427152950162,0.8476211357158517,0.889476015936179,0.9577533468715945,4713,524,171,1933,1983,0.9067070095814422,121,0.17355371900826447
s0_s1__log__peak_rms__pca128__C0p3__l2__weight_none,s0_s1__log__peak_rms,128.0,0.3,l2,,291,128,0.47,1.4428538999636658,9,False,7341,5237,2104,0.920583026835581,0.9069481573419897,0.8519204072188802,0.875,0.9388963146839794,0.8633059788980071,0.9036698849083489,0.9590250092388831,4917,320,263,1841,7341,5237,2104,0.920583026835581,0.9035361234881085,0.8599148130619971,0.8635931558935361,0.9434790910826809,0.8617500592838511,0.903020275700215,0.9590250092388831,4941,296,287,1817,1983,0.9178013111447302,121,0.17355371900826447
s0_s1__log__peak_rms__pca128__C0p3__l2__weight_balanced,s0_s1__log__peak_rms,128.0,0.3,l2,balanced,291,128,0.7,1.5027436999953352,10,False,7341,5237,2104,0.9186759297098488,0.9009199676766151,0.8572783309625415,0.8593155893536122,0.9425243459996181,0.8582957512461429,0.9006351236887893,0.9576879123464148,4936,301,296,1808,7341,5237,2104,0.9062797983925895,0.9102871332308646,0.7885085574572127,0.9196768060836502,0.900897460378079,0.8490566037735849,0.8905496373273298,0.9576879123464148,4718,519,169,1935,1983,0.9006555723651034,121,0.18181818181818182
s0_s1__log__peak_rms__pca128__C1__l1__weight_none,s0_s1__log__peak_rms,128.0,1.0,l1,,291,128,0.47,1.1376120999921113,17,False,7341,5237,2104,0.9192208146029152,0.9045717314864764,0.8512319851231985,0.8702471482889734,0.9388963146839794,0.8606345475910693,0.9018814821008957,0.9588435895220538,4917,320,273,1831,7341,5237,2104,0.9192208146029152,0.9013018657098403,0.8589073634204275,0.8593155893536122,0.9432881420660684,0.8591114278926111,0.9012448192647434,0.9588435895220538,4940,297,296,1808,1983,0.9122541603630863,121,0.18181818181818182
s0_s1__log__peak_rms__pca128__C1__l1__weight_balanced,s0_s1__log__peak_rms,128.0,1.0,l1,balanced,291,128,0.69,1.108919300022535,15,False,7341,5237,2104,0.9171774962539163,0.9002962523169812,0.8518344308560677,0.8607414448669202,0.9398510597670422,0.8562647754137116,0.8990470451886774,0.9574386984682692,4922,315,293,1811,7341,5237,2104,0.9051900286064569,0.9090968329326792,0.7866449511400652,0.9182509505703422,0.8999427152950162,0.8473684210526315,0.8893036533241818,0.9574386984682692,4713,524,172,1932,1983,0.902672718103883,121,0.17355371900826447
s0_s1__log__peak_rms__pca128__C1__l2__weight_none,s0_s1__log__peak_rms,128.0,1.0,l2,,291,128,0.48,1.6267701999749988,10,False,7341,5237,2104,0.9188121509331154,0.9035744675753323,0.851679104477612,0.8678707224334601,0.9392782127172045,0.85969868173258,0.901288865497304,0.9587056415632844,4919,318,278,1826,7341,5237,2104,0.9186759297098488,0.9009199676766151,0.8572783309625415,0.8593155893536122,0.9425243459996181,0.8582957512461429,0.9006351236887893,0.9587056415632844,4936,301,296,1808,1983,0.9102370146243066,121,0.17355371900826447
