candidate_key,representation_key,c_value,pca_components,input_dimension,threshold_oof,selected,elapsed_seconds,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__macro_f1,oof_tuned__dry_precision,oof_tuned__wet_precision,oof_tuned__dry_recall,oof_tuned__wet_recall,oof_tuned__roc_auc,oof_tuned__average_precision_wet,oof_tuned__tn_dry_correct,oof_tuned__fp_dry_as_wet,oof_tuned__fn_wet_as_dry,oof_tuned__tp_wet_correct,oof_0p5__accuracy,oof_0p5__balanced_accuracy,oof_0p5__macro_f1,oof_0p5__dry_precision,oof_0p5__wet_precision,oof_0p5__dry_recall,oof_0p5__wet_recall,oof_0p5__roc_auc,oof_0p5__average_precision_wet,oof_0p5__tn_dry_correct,oof_0p5__fp_dry_as_wet,oof_0p5__fn_wet_as_dry,oof_0p5__tp_wet_correct
s1__log__noamp__C0.001__pcanone,s1__log__noamp,0.001,,282,0.5980559309455246,False,0.8921031000209041,0.7301293900184843,0.6246811496527838,0.6237487826565609,0.8264729620661824,0.4192708333333333,0.8211708099438653,0.42819148936170215,0.6759691344332782,0.37472120909688345,1024,223,215,161,0.59211337030191,0.6333210343121364,0.5617807325230443,0.8642590286425903,0.325609756097561,0.5565356856455493,0.7101063829787234,0.6759691344332782,0.37472120909688345,694,553,109,267
s1__log__noamp__C0.003__pcanone,s1__log__noamp,0.003,,282,0.6162928460652506,False,0.9244914000155404,0.7264325323475046,0.6120583016260301,0.6128838864392356,0.8199203187250996,0.4076086956521739,0.8251804330392943,0.39893617021276595,0.672351942534423,0.37200517529339594,1029,218,226,150,0.6056685150955021,0.6328539558770837,0.5697399683866243,0.8591715976331361,0.33033419023136246,0.5821972734562951,0.6835106382978723,0.672351942534423,0.37200517529339594,726,521,119,257
s1__log__peak_rms__C0.0003__pcanone,s1__log__peak_rms,0.0003,,288,0.5936528305960244,False,0.8682747999555431,0.7350585335797906,0.6055970499411353,0.6100232011301051,0.8154440154440155,0.4176829268292683,0.846832397754611,0.36436170212765956,0.6698715214386869,0.3700499941838258,1056,191,239,137,0.5779420825631546,0.6222412513436503,0.5494708560521788,0.8584183673469388,0.31585220500595945,0.5396952686447474,0.7047872340425532,0.6698715214386869,0.3700499941838258,673,574,111,265
s1__log__peak_rms__C0.001__pcanone,s1__log__peak_rms,0.001,,288,0.5907499175300752,False,0.9280643999809399,0.7252002464571781,0.630761700421437,0.6262809101535234,0.8307184145334434,0.41504854368932037,0.8067361668003208,0.45478723404255317,0.6756321554710026,0.3757994265976878,1006,241,205,171,0.5908810844115835,0.6306614598440512,0.5601496762565263,0.8621118012422361,0.32396088019559904,0.5565356856455493,0.7047872340425532,0.6756321554710026,0.3757994265976878,694,553,111,265
s1__log__peak_rms__C0.003__pcanone,s1__log__peak_rms,0.003,,288,0.6162517262410998,False,1.0217336000059731,0.7307455329636475,0.6167226876418297,0.6179026562260095,0.821939586645469,0.41643835616438357,0.8291900561347233,0.40425531914893614,0.6720234946851167,0.3735266377590123,1034,213,224,152,0.6032039433148491,0.6321789315634118,0.5680513769960658,0.8593563766388558,0.32908163265306123,0.5781876503608661,0.6861702127659575,0.6720234946851167,0.3735266377590123,721,526,118,258
s1__log__peak_rms_crest__C0.0003__pcanone,s1__log__peak_rms_crest,0.0003,,291,0.5939635289001792,False,0.9028733999584801,0.7344423906346272,0.6042672627070927,0.6087141843086955,0.8148148148148148,0.41590214067278286,0.846832397754611,0.3617021276595745,0.6696027913801635,0.36947173223796775,1056,191,240,136,0.5773259396179914,0.6209114641096077,0.54866371985627,0.8573248407643312,0.315035799522673,0.5396952686447474,0.7021276595744681,0.6696027913801635,0.36947173223796775,673,574,112,264
s1__log__peak_rms_crest__C0.001__pcanone,s1__log__peak_rms_crest,0.001,,291,0.5913462139290581,False,1.0022065000375733,0.7252002464571781,0.6289040505724377,0.6249844576335815,0.8296296296296296,0.41421568627450983,0.8083400160384924,0.449468085106383,0.6756534832534252,0.3758841456880818,1008,239,207,169,0.5908810844115835,0.6306614598440512,0.5601496762565263,0.8621118012422361,0.32396088019559904,0.5565356856455493,0.7047872340425532,0.6756534832534252,0.3758841456880818,694,553,111,265
s1__log__peak_rms_crest__C0.003__pcanone,s1__log__peak_rms_crest,0.003,,291,0.6147129833940588,False,1.0394320000195876,0.7288971041281578,0.615519800713201,0.6163714189938372,0.8215139442231075,0.41304347826086957,0.8267842822774659,0.40425531914893614,0.6728019587435377,0.373714665833552,1031,216,224,152,0.6032039433148491,0.6293924567899128,0.5670508431890406,0.8568047337278106,0.3277634961439589,0.5805934242181235,0.6781914893617021,0.6728019587435377,0.373714665833552,724,523,121,255
s0_s1__raw__noamp__C0.0003__pcanone,s0_s1__raw__noamp,0.0003,,285,0.5556949369432393,False,0.8458175000268966,0.718422674060382,0.610561091299971,0.6092072298488118,0.820097244732577,0.39588688946015427,0.8115477145148356,0.4095744680851064,0.6673271169956833,0.36203613918055544,1012,235,222,154,0.636475662353666,0.6241084986947397,0.583043045100341,0.8432601880877743,0.33933933933933935,0.6471531676022454,0.601063829787234,0.6673271169956833,0.36203613918055544,807,440,150,226
s0_s1__raw__noamp__C0.001__pcanone,s0_s1__raw__noamp,0.001,,285,0.5650236113557678,False,0.8756248999852687,0.7215033887861984,0.6153523776211844,0.6138318032510739,0.8223844282238443,0.4025641025641026,0.8131515637530072,0.4175531914893617,0.6690354723677251,0.36278094713567827,1014,233,219,157,0.6463339494762785,0.6333103704209251,0.592269595176572,0.8479834539813857,0.3490853658536585,0.6575781876503609,0.6090425531914894,0.6690354723677251,0.36278094713567827,820,427,147,229
