candidate_key,representation_key,c_value,pca_components,input_dimension,threshold_oof,selected,elapsed_seconds,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__macro_f1,oof_tuned__dry_precision,oof_tuned__wet_precision,oof_tuned__dry_recall,oof_tuned__wet_recall,oof_tuned__roc_auc,oof_tuned__average_precision_wet,oof_tuned__tn_dry_correct,oof_tuned__fp_dry_as_wet,oof_tuned__fn_wet_as_dry,oof_tuned__tp_wet_correct,oof_0p5__accuracy,oof_0p5__balanced_accuracy,oof_0p5__macro_f1,oof_0p5__dry_precision,oof_0p5__wet_precision,oof_0p5__dry_recall,oof_0p5__wet_recall,oof_0p5__roc_auc,oof_0p5__average_precision_wet,oof_0p5__tn_dry_correct,oof_0p5__fp_dry_as_wet,oof_0p5__fn_wet_as_dry,oof_0p5__tp_wet_correct
s1_s2__raw__noamp__C0.0003__pca32,s1_s2__raw__noamp,0.0003,32.0,1929,0.5405584450974789,False,1.1805729000479914,0.696241528034504,0.63978121960791,0.6197320051612413,0.8414855072463768,0.3872832369942196,0.7449879711307137,0.5345744680851063,0.6792088245832552,0.37469713038155394,929,318,175,201,0.6426370918052988,0.6439081455066629,0.5949274489216311,0.857449088960343,0.3521739130434783,0.6415396952686447,0.6462765957446809,0.6792088245832552,0.37469713038155394,800,447,133,243
s1_s2__raw__noamp__C0.0003__pca64,s1_s2__raw__noamp,0.0003,64.0,1929,0.5704632521089793,False,1.139038100023754,0.7215033887861984,0.6264982767151802,0.62190450665897,0.8287841191066998,0.4082125603864734,0.8035284683239775,0.449468085106383,0.6808169393779112,0.377207817636661,1002,245,207,169,0.6481823783117683,0.6503032810660478,0.6006371822976572,0.8611111111111112,0.35807860262008734,0.6463512429831596,0.6542553191489362,0.6808169393779112,0.377207817636661,806,441,130,246
s1_s2__raw__noamp__C0.0003__pca128,s1_s2__raw__noamp,0.0003,128.0,1929,0.5625249544128728,True,0.9940816000453196,0.7208872458410351,0.6372432134996332,0.6289143552225471,0.8353040540540541,0.4123006833712984,0.7931034482758621,0.48138297872340424,0.684875616372912,0.37922976253693774,989,258,195,181,0.6463339494762785,0.6481715692129195,0.598732452120218,0.8598930481283422,0.3561046511627907,0.644747393744988,0.651595744680851,0.684875616372912,0.37922976253693774,804,443,131,245
s1_s2__raw__noamp__C0.0003__pca256,s1_s2__raw__noamp,0.0003,256.0,1929,0.5888107547163862,False,1.075033999979496,0.738139248305607,0.6243207101298436,0.6262567153504174,0.8251582278481012,0.43175487465181056,0.8364073777064955,0.4122340425531915,0.6845535668583325,0.3794082264405494,1043,204,221,155,0.6438693776956254,0.6456388950502483,0.5963242508219013,0.8585209003215434,0.3536231884057971,0.6423416198877305,0.648936170212766,0.6845535668583325,0.3794082264405494,801,446,132,244
s1_s2__raw__noamp__C0.001__pcanone,s1_s2__raw__noamp,0.001,,1929,0.58190708588805,False,3.4071361999958754,0.7221195317313617,0.6250415891757239,0.6211094345677926,0.8278418451400329,0.4083129584352078,0.805934242181235,0.4441489361702128,0.6807060349093143,0.377399587425578,1005,242,209,167,0.6401725200246458,0.6339448719479943,0.589343213950248,0.8500527983104541,0.34615384615384615,0.6455493183640738,0.6223404255319149,0.6807060349093143,0.377399587425578,805,442,142,234
s1_s2__raw__noamp__C0.001__pca32,s1_s2__raw__noamp,0.001,32.0,1929,0.535303242564068,False,1.0780527999741025,0.6925446703635243,0.6457348700711494,0.6212896531374839,0.8462962962962963,0.3867403314917127,0.7329591018444266,0.5585106382978723,0.6804074459553993,0.3770187564738682,914,333,166,210,0.6531115218730745,0.6553686293913904,0.6054680568022994,0.8638297872340426,0.363103953147877,0.6511627906976745,0.6595744680851063,0.6804074459553993,0.3770187564738682,812,435,128,248
s1_s2__raw__noamp__C0.001__pca64,s1_s2__raw__noamp,0.001,64.0,1929,0.5430892811271153,False,1.6841818999964744,0.6956253850893407,0.6403090822228668,0.6197484092987255,0.8419618528610354,0.38697318007662834,0.7433841218925421,0.5372340425531915,0.680763619921855,0.3787714144905895,927,320,174,202,0.6487985212569316,0.6442024689040933,0.5983901048142308,0.8559411146161935,0.3556547619047619,0.652766639935846,0.6356382978723404,0.680763619921855,0.3787714144905895,814,433,137,239
s1_s2__raw__noamp__C0.001__pca128,s1_s2__raw__noamp,0.001,128.0,1929,0.5361713294732329,False,1.2968319000210613,0.6931608133086876,0.649851132078691,0.6237739256721532,0.8490214352283317,0.3890909090909091,0.7305533279871692,0.5691489361702128,0.6827833609172653,0.3791666661458913,911,336,162,214,0.634011090573013,0.6299352488525654,0.5843499720618365,0.848452508004269,0.34110787172011664,0.6375300721732157,0.6223404255319149,0.6827833609172653,0.3791666661458913,795,452,142,234
s1_s2__raw__noamp__C0.001__pca256,s1_s2__raw__noamp,0.001,256.0,1929,0.5842642001255607,False,1.1132395000313409,0.722735674676525,0.6245137265607671,0.6209612797688245,0.8274445357436319,0.4088669950738916,0.8075380914194066,0.44148936170212766,0.6808254704908803,0.37852883530944265,1007,240,210,166,0.6389402341343191,0.6350005971779078,0.5891501332236672,0.8512221041445271,0.3460410557184751,0.6423416198877305,0.6276595744680851,0.6808254704908803,0.37852883530944265,801,446,140,236
s1_s2__raw__noamp__C0.003__pcanone,s1_s2__raw__noamp,0.003,,1929,0.5991580873001072,False,4.125571199983824,0.7196549599507086,0.6067188912965585,0.606619650559415,0.8178170144462279,0.3952254641909814,0.8171611868484362,0.3962765957446808,0.6659813339248238,0.3682175037205802,1019,228,227,149,0.6383240911891559,0.610450186831374,0.5774549125305533,0.8326612903225806,0.3328050713153724,0.6623897353648757,0.5585106382978723,0.6659813339248238,0.3682175037205802,826,421,166,210
s1_s2__raw__noamp__C0.003__pca32,s1_s2__raw__noamp,0.003,32.0,1929,0.5352927801501259,False,1.5804075000341982,0.6943930991990142,0.6432224573017795,0.6207986795446238,0.844179651695692,0.38721804511278196,0.7385725741780272,0.5478723404255319,0.679609786892798,0.37710888121981445,921,326,170,206,0.6586568083795441,0.6487602160077803,0.6056574612386102,0.8568486096807415,0.36349693251533743,0.6672012830793905,0.6303191489361702,0.679609786892798,0.37710888121981445,832,415,139,237
s1_s2__raw__noamp__C0.003__pca64,s1_s2__raw__noamp,0.003,64.0,1929,0.5763547589867221,False,1.1500065000145696,0.7165742452248922,0.6223617533143373,0.6171777253615014,0.8270989193682461,0.4,0.7979149959903769,0.44680851063829785,0.6757942466174137,0.37512544069067033,995,252,208,168,0.6500308071472581,0.6320008445801839,0.5935530293143524,0.8460754332313966,0.35046728971962615,0.6655974338412189,0.598404255319149,0.6757942466174137,0.37512544069067033,830,417,151,225
s1_s2__raw__noamp__C0.003__pca128,s1_s2__raw__noamp,0.003,128.0,1929,0.6017337156531866,False,1.0788570999866351,0.7221195317313617,0.6101803903837295,0.6100779393457059,0.819422150882825,0.4005305039787798,0.8187650360866079,0.4015957446808511,0.6708952549949667,0.3717904630493003,1021,226,225,151,0.6346272335181762,0.6182614871436127,0.5794243538565408,0.8392116182572614,0.3353566009104704,0.648757016840417,0.5877659574468085,0.6708952549949667,0.3717904630493003,809,438,155,221
s1_s2__raw__noamp__C0.003__pca256,s1_s2__raw__noamp,0.003,256.0,1929,0.5889271443898526,False,1.237082100007683,0.7171903881700554,0.618118591001382,0.6143885376199929,0.8245469522240527,0.39853300733496333,0.8027265437048917,0.43351063829787234,0.6671266358409118,0.3728548439657147,1001,246,213,163,0.6377079482439926,0.615622174068829,0.5796892341842397,0.8365679264555669,0.33540372670807456,0.656776263031275,0.574468085106383,0.6671266358409118,0.3728548439657147,819,428,160,216
s1_s2__raw__noamp__C0.01__pcanone,s1_s2__raw__noamp,0.01,,1929,0.65666532455751,False,5.160998299950734,0.7344423906346272,0.5884772389905987,0.5942530595766969,0.8067669172932331,0.4061433447098976,0.8604651162790697,0.31648936170212766,0.6464472180040607,0.3537649066816214,1073,174,257,119,0.6463339494762785,0.5961573734409391,0.5734204318170163,0.8213944603629417,0.328125,0.6896551724137931,0.5026595744680851,0.6464472180040607,0.3537649066816214,860,387,187,189
s1_s2__raw__noamp__C0.01__pca32,s1_s2__raw__noamp,0.01,32.0,1929,0.5326603750428878,False,1.3103457000106573,0.6956253850893407,0.6384514323738675,0.6186966397297173,0.8407239819004525,0.3861003861003861,0.7449879711307137,0.5319148936170213,0.678797198382501,0.3765947106446433,929,318,176,200,0.6648182378311769,0.6444104147827125,0.6068958147818344,0.8518518518518519,0.36538461538461536,0.6824378508420208,0.6063829787234043,0.678797198382501,0.3765947106446433,851,396,148,228
s1_s2__raw__noamp__C0.01__pca64,s1_s2__raw__noamp,0.01,64.0,1929,0.5825565858798121,False,1.11596239998471,0.7190388170055453,0.6165350031565118,0.613877874702617,0.8233851185609158,0.4,0.8075380914194066,0.425531914893617,0.6712301011789997,0.37208313005465365,1007,240,216,160,0.6598890942698706,0.6291279922878739,0.5970328096550632,0.8416912487708947,0.3547854785478548,0.6864474739374499,0.5718085106382979,0.6712301011789997,0.37208313005465365,856,391,161,215
s1_s2__raw__noamp__C0.01__pca128,s1_s2__raw__noamp,0.01,128.0,1929,0.6434584449565124,False,1.132184199988842,0.7325939617991374,0.6012067259294648,0.6055844487448261,0.8134155744024673,0.4110429447852761,0.8460304731355253,0.35638297872340424,0.6563134501527069,0.36749343366937803,1055,192,242,134,0.6395563770794824,0.6084656366769609,0.5770336424542032,0.831,0.33226324237560195,0.6663993584603047,0.550531914893617,0.6563134501527069,0.36749343366937803,831,416,169,207
s1_s2__raw__noamp__C0.01__pca256,s1_s2__raw__noamp,0.01,256.0,1929,0.5707137535907523,False,1.2539419999811798,0.6974738139248305,0.6145760463410057,0.6047810555101761,0.8253012048192772,0.3752711496746204,0.7690457097032879,0.4601063829787234,0.6518559436264054,0.36754962492085,959,288,203,173,0.6457178065311152,0.609688784998891,0.5804842283467646,0.8307086614173228,0.33607907742998355,0.6768243785084203,0.5425531914893617,0.6518559436264054,0.36754962492085,844,403,172,204
s1_s2__raw__noamp__C0.03__pcanone,s1_s2__raw__noamp,0.03,,1929,0.5264676386067253,False,6.640375200018752,0.678373382624769,0.5993597399716767,0.5877359114903689,0.8188214599824098,0.3497942386831276,0.7465918203688853,0.4521276595744681,0.6306497295637189,0.3400918546435854,931,316,206,170,0.6648182378311769,0.5970403436332304,0.5812614061913091,0.8192552225249773,0.3390804597701149,0.723336006415397,0.47074468085106386,0.6306497295637189,0.3400918546435854,902,345,199,177
s1_s2__raw__noamp__C0.03__pca32,s1_s2__raw__noamp,0.03,32.0,1929,0.529718997244035,False,1.0861832000082359,0.6956253850893407,0.6356649576003686,0.617097058890952,0.8388838883888389,0.384765625,0.7473937449879712,0.523936170212766,0.6783962360729581,0.3766423602823999,932,315,179,197,0.6648182378311769,0.6369798153867153,0.6033296672489271,0.8463054187192118,0.3618421052631579,0.6888532477947072,0.5851063829787234,0.6783962360729581,0.3766423602823999,859,388,156,220
s1_s2__raw__noamp__C0.03__pca64,s1_s2__raw__noamp,0.03,64.0,1929,0.6292806084598304,False,1.0392213999875821,0.7418361059765866,0.6062923356481087,0.6123566011223947,0.815068493150685,0.43042071197411,0.8588612670408982,0.3537234042553192,0.6687048917401764,0.37037365022862334,1071,176,243,133,0.6648182378311769,0.6286203910662185,0.5991282554211617,0.8402710551790901,0.3576271186440678,0.6960705693664796,0.5611702127659575,0.6687048917401764,0.37037365022862334,868,379,165,211
s1_s2__raw__noamp__C0.03__pca128,s1_s2__raw__noamp,0.03,128.0,1929,0.6680873491069879,False,1.236863199970685,0.7356746765249538,0.595780938081182,0.601396295437566,0.8103186646433991,0.4131147540983607,0.8564554931836408,0.3351063829787234,0.646577317476838,0.3635031525697634,1068,179,250,126,0.6451016635859519,0.6055725229913494,0.57804578609085,0.8279569892473119,0.3333333333333333,0.6792301523656776,0.5319148936170213,0.646577317476838,0.3635031525697634,847,400,176,200
s1_s2__raw__noamp__C0.03__pca256,s1_s2__raw__noamp,0.03,256.0,1929,0.6735173806002104,False,1.617050200002268,0.7288971041281578,0.5922991776007098,0.5967902216038954,0.8091954022988506,0.39937106918238996,0.846832397754611,0.3377659574468085,0.6432715112013513,0.3614006244395125,1056,191,249,127,0.6580406654343808,0.6130639065672507,0.5877937735587437,0.8307839388145315,0.34488734835355284,0.6968724939855654,0.5292553191489362,0.6432715112013513,0.3614006244395125,869,378,177,199
s1_s2__raw__noamp__C0.1__pcanone,s1_s2__raw__noamp,0.1,,1929,0.4727722083658249,False,9.129308600036893,0.6685150955021565,0.5966596427169888,0.5824052110035581,0.8185085354896675,0.3411764705882353,0.7305533279871692,0.4627659574468085,0.6136194952993568,0.3250824244226158,911,336,202,174,0.6691312384473198,0.5812705813100377,0.5723802771637936,0.8092334494773519,0.33052631578947367,0.7449879711307137,0.4175531914893617,0.6136194952993568,0.3250824244226158,929,318,219,157
s1_s2__raw__noamp__C0.1__pca32,s1_s2__raw__noamp,0.1,32.0,1929,0.5295599290512591,False,0.961239000025671,0.6974738139248305,0.635010194679998,0.6175338902314063,0.8381037567084079,0.38613861386138615,0.7514033680834001,0.5186170212765957,0.6782405432612739,0.3764730618250546,937,310,181,195,0.6685150955021565,0.6384567643194732,0.6058830432584675,0.8465298142717498,0.365,0.6944667201283079,0.5824468085106383,0.6782405432612739,0.3764730618250546,866,381,157,219
s1_s2__raw__noamp__C0.1__pca64,s1_s2__raw__noamp,0.1,64.0,1929,0.6278504974489235,False,1.037523599981796,0.7418361059765866,0.605363510723609,0.6115248590568908,0.8145896656534954,0.42996742671009774,0.859663191659984,0.35106382978723405,0.6678304526608542,0.3710846625741996,1072,175,244,132,0.6685150955021565,0.6300973399989762,0.6016367505146211,0.840537944284342,0.36082474226804123,0.7016840417000801,0.5585106382978723,0.6678304526608542,0.3710846625741996,875,372,166,210
s1_s2__raw__noamp__C0.1__pca128,s1_s2__raw__noamp,0.1,128.0,1929,0.6607386591946045,False,1.1494625000050291,0.7276648182378311,0.5952125526796226,0.5991401276732709,0.8108108108108109,0.39939024390243905,0.8420208500400962,0.3484042553191489,0.641524765820949,0.36179676599565563,1050,197,245,131,0.6457178065311152,0.604115835451893,0.5775398648725116,0.8268482490272373,0.33277310924369746,0.681635926222935,0.526595744680851,0.641524765820949,0.36179676599565563,850,397,178,198
s1_s2__raw__noamp__C0.1__pca256,s1_s2__raw__noamp,0.1,256.0,1929,0.6586168118633758,False,1.4385538999922574,0.7128773875539125,0.5911624067975908,0.5921582795884472,0.8101667990468626,0.37637362637362637,0.8179631114675221,0.36436170212765956,0.6378798478049447,0.35454926933085845,1020,227,239,137,0.6592729513247073,0.6092217065638383,0.5862070396333803,0.8279773156899811,0.3433628318584071,0.702485966319166,0.5159574468085106,0.6378798478049447,0.35454926933085845,876,371,182,194
