candidate_key,gold_multiplier,C,pca_components,dataset,subgroup,recording_count,dry_count,wet_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
logistic_regression__C0.001__pca32__gold1p5,1.5,0.001,32.0,train_oof,all,1623,1247,376,0.5452025699437855,0.6980899568699939,0.6437705813100376,0.6228273695473189,0.8437783832879201,0.39080459770114945,0.7449879711307137,0.5425531914893617,0.6817020423484448,0.37834109186704473,929,318,172,204
logistic_regression__C0.001__pca32__gold1p5,1.5,0.001,32.0,train_oof,weak_all,1561,1191,370,0.5452025699437855,0.6944266495836002,0.6413869789184651,0.6218140908594546,0.8387096774193549,0.39447731755424065,0.7422334172963896,0.5405405405405406,0.6776000181541744,0.3779471575363939,884,307,170,200
logistic_regression__C0.001__pca32__gold1p5,1.5,0.001,32.0,train_oof,gold_all,62,56,6,0.5452025699437855,0.7903225806451613,0.7351190476190477,0.6273693943596856,0.9574468085106383,0.26666666666666666,0.8035714285714286,0.6666666666666666,0.8511904761904762,0.6428542961900207,45,11,2,4
logistic_regression__C0.001__pca32__gold1p5,1.5,0.001,32.0,train_oof,gold_3_of_4,31,28,3,0.5452025699437855,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7261904761904763,0.4898989898989899,25,3,2,1
logistic_regression__C0.001__pca32__gold1p5,1.5,0.001,32.0,train_oof,gold_4_of_4,31,28,3,0.5452025699437855,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
logistic_regression__C0.001__pca64__gold1p5,1.5,0.001,64.0,train_oof,all,1623,1247,376,0.5335385541744949,0.6931608133086876,0.6535664317766896,0.6257057489830546,0.8516431924882629,0.3906810035842294,0.7273456295108259,0.5797872340425532,0.6838604139296012,0.3822851459859041,907,340,158,218
logistic_regression__C0.001__pca64__gold1p5,1.5,0.001,64.0,train_oof,weak_all,1561,1191,370,0.5335385541744949,0.6893017296604741,0.6501384255792316,0.6241301227621001,0.846078431372549,0.39371534195933455,0.7246011754827876,0.5756756756756757,0.6802051421698776,0.3826397860775189,863,328,157,213
logistic_regression__C0.001__pca64__gold1p5,1.5,0.001,64.0,train_oof,gold_all,62,56,6,0.5335385541744949,0.7903225806451613,0.8095238095238095,0.6530348687042618,0.9777777777777777,0.29411764705882354,0.7857142857142857,0.8333333333333334,0.8273809523809523,0.6031661456853272,44,12,1,5
logistic_regression__C0.001__pca64__gold1p5,1.5,0.001,64.0,train_oof,gold_3_of_4,31,28,3,0.5335385541744949,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.6904761904761905,0.47023809523809523,23,5,1,2
logistic_regression__C0.001__pca64__gold1p5,1.5,0.001,64.0,train_oof,gold_4_of_4,31,28,3,0.5335385541744949,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9642857142857143,0.8333333333333333,21,7,0,3
logistic_regression__C0.001__pca128__gold1p5,1.5,0.001,128.0,train_oof,all,1623,1247,376,0.5614473546775012,0.7104128157732594,0.6387862785579006,0.6254492782087794,0.8381201044386423,0.4008438818565401,0.7722534081796311,0.5053191489361702,0.6842741729085977,0.3807751852235649,963,284,186,190
logistic_regression__C0.001__pca128__gold1p5,1.5,0.001,128.0,train_oof,weak_all,1561,1191,370,0.5614473546775012,0.7072389493914157,0.6367417795629382,0.6247155947955096,0.8330308529945554,0.40522875816993464,0.7707808564231738,0.5027027027027027,0.6801869879955522,0.3810829596452947,918,273,184,186
logistic_regression__C0.001__pca128__gold1p5,1.5,0.001,128.0,train_oof,gold_all,62,56,6,0.5614473546775012,0.7903225806451613,0.7351190476190477,0.6273693943596856,0.9574468085106383,0.26666666666666666,0.8035714285714286,0.6666666666666666,0.8482142857142857,0.5906862745098038,45,11,2,4
logistic_regression__C0.001__pca128__gold1p5,1.5,0.001,128.0,train_oof,gold_3_of_4,31,28,3,0.5614473546775012,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7738095238095237,0.5,24,4,2,1
logistic_regression__C0.001__pca128__gold1p5,1.5,0.001,128.0,train_oof,gold_4_of_4,31,28,3,0.5614473546775012,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9404761904761905,0.7916666666666666,21,7,0,3
logistic_regression__C0.001__pca256__gold1p5,1.5,0.001,256.0,train_oof,all,1623,1247,376,0.5757632259295222,0.7196549599507086,0.6308683393335495,0.6241917959496286,0.8316582914572864,0.40792540792540793,0.7963111467522053,0.4654255319148936,0.6828324148168371,0.37975511721633015,993,254,201,175
logistic_regression__C0.001__pca256__gold1p5,1.5,0.001,256.0,train_oof,weak_all,1561,1191,370,0.5757632259295222,0.7155669442664958,0.6282263371684027,0.6225230053330545,0.8262008733624454,0.4110576923076923,0.7942905121746432,0.46216216216216216,0.6787028842444459,0.38043025917858364,946,245,199,171
logistic_regression__C0.001__pca256__gold1p5,1.5,0.001,256.0,train_oof,gold_all,62,56,6,0.5757632259295222,0.8225806451612904,0.7529761904761905,0.6581453634085213,0.9591836734693877,0.3076923076923077,0.8392857142857143,0.6666666666666666,0.8422619047619048,0.5307644110275689,47,9,2,4
logistic_regression__C0.001__pca256__gold1p5,1.5,0.001,256.0,train_oof,gold_3_of_4,31,28,3,0.5757632259295222,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7619047619047619,0.4841269841269841,24,4,2,1
logistic_regression__C0.001__pca256__gold1p5,1.5,0.001,256.0,train_oof,gold_4_of_4,31,28,3,0.5757632259295222,0.8387096774193549,0.9107142857142857,0.7237076648841354,1.0,0.375,0.8214285714285714,1.0,0.9404761904761905,0.7916666666666666,23,5,0,3
logistic_regression__C0.01__pcanone__gold1p5,1.5,0.01,,train_oof,all,1623,1247,376,0.6382454022612659,0.7258163894023414,0.5930808408264943,0.5968332119202525,0.8098918083462133,0.3951367781155015,0.8404170008019246,0.34574468085106386,0.6497402276100941,0.3570614417040705,1048,199,246,130
logistic_regression__C0.01__pcanone__gold1p5,1.5,0.01,,train_oof,weak_all,1561,1191,370,0.6382454022612659,0.7226137091607944,0.5918567181791363,0.5959500133006943,0.8046623794212219,0.40063091482649843,0.8404701931150294,0.34324324324324323,0.6463112987042458,0.36047244175652016,1001,190,243,127
logistic_regression__C0.01__pcanone__gold1p5,1.5,0.01,,train_oof,gold_all,62,56,6,0.6382454022612659,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.7916666666666666,0.392816091954023,47,9,3,3
logistic_regression__C0.01__pcanone__gold1p5,1.5,0.01,,train_oof,gold_3_of_4,31,28,3,0.6382454022612659,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7857142857142858,0.47883597883597884,24,4,2,1
logistic_regression__C0.01__pcanone__gold1p5,1.5,0.01,,train_oof,gold_4_of_4,31,28,3,0.6382454022612659,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8095238095238095,0.5,23,5,1,2
logistic_regression__C0.01__pca32__gold1p5,1.5,0.01,32.0,train_oof,all,1623,1247,376,0.5482124351377917,0.7067159581022797,0.6298787302291458,0.6183380035649215,0.8331892826274849,0.3927038626609442,0.773055332798717,0.4867021276595745,0.6805012881980583,0.3781181118349105,964,283,193,183
logistic_regression__C0.01__pca32__gold1p5,1.5,0.01,32.0,train_oof,weak_all,1561,1191,370,0.5482124351377917,0.7027546444586803,0.6272823201034788,0.6168919919602243,0.8277727682596934,0.39601769911504425,0.7707808564231738,0.4837837837837838,0.6763428415821363,0.37819702238981456,918,273,191,179
logistic_regression__C0.01__pca32__gold1p5,1.5,0.01,32.0,train_oof,gold_all,62,56,6,0.5482124351377917,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8422619047619048,0.60190808217124,46,10,2,4
logistic_regression__C0.01__pca32__gold1p5,1.5,0.01,32.0,train_oof,gold_3_of_4,31,28,3,0.5482124351377917,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.75,0.4944444444444444,25,3,2,1
logistic_regression__C0.01__pca32__gold1p5,1.5,0.01,32.0,train_oof,gold_4_of_4,31,28,3,0.5482124351377917,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9642857142857143,0.8333333333333333,21,7,0,3
logistic_regression__C0.01__pca64__gold1p5,1.5,0.01,64.0,train_oof,all,1623,1247,376,0.64285455029871,0.7510782501540357,0.6085914705932536,0.6166906737253655,0.8152580403889305,0.45104895104895104,0.8740978348035284,0.34308510638297873,0.6768947601904144,0.37812062241634325,1090,157,247,129
logistic_regression__C0.01__pca64__gold1p5,1.5,0.01,64.0,train_oof,weak_all,1561,1191,370,0.64285455029871,0.7488789237668162,0.608137608641387,0.6165561287153034,0.8104118104118104,0.45985401459854014,0.8757346767422334,0.34054054054054056,0.6734336351464815,0.37983345908461086,1043,148,244,126
logistic_regression__C0.01__pca64__gold1p5,1.5,0.01,64.0,train_oof,gold_all,62,56,6,0.64285455029871,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.8125,0.5480678440286763,47,9,3,3
logistic_regression__C0.01__pca64__gold1p5,1.5,0.01,64.0,train_oof,gold_3_of_4,31,28,3,0.64285455029871,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.6904761904761905,0.4601449275362319,25,3,2,1
logistic_regression__C0.01__pca64__gold1p5,1.5,0.01,64.0,train_oof,gold_4_of_4,31,28,3,0.64285455029871,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.9166666666666666,0.6666666666666666,22,6,1,2
logistic_regression__C0.01__pca128__gold1p5,1.5,0.01,128.0,train_oof,all,1623,1247,376,0.6157720664205201,0.718422674060382,0.6059169666774727,0.6056207645537178,0.817524115755627,0.39313984168865435,0.8155573376102646,0.3962765957446808,0.6589090412735246,0.36852111787335606,1017,230,227,149
logistic_regression__C0.01__pca128__gold1p5,1.5,0.01,128.0,train_oof,weak_all,1561,1191,370,0.6157720664205201,0.7155669442664958,0.6049379354165249,0.6053268158460585,0.8125523012552301,0.3989071038251366,0.815281276238455,0.3945945945945946,0.6553339233439989,0.3711648842088593,971,220,224,146
logistic_regression__C0.01__pca128__gold1p5,1.5,0.01,128.0,train_oof,gold_all,62,56,6,0.6157720664205201,0.7903225806451613,0.6607142857142857,0.5959899749373434,0.9387755102040817,0.23076923076923078,0.8214285714285714,0.5,0.7767857142857142,0.42318007662835244,46,10,3,3
logistic_regression__C0.01__pca128__gold1p5,1.5,0.01,128.0,train_oof,gold_3_of_4,31,28,3,0.6157720664205201,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.761904761904762,0.4653679653679654,24,4,2,1
logistic_regression__C0.01__pca128__gold1p5,1.5,0.01,128.0,train_oof,gold_4_of_4,31,28,3,0.6157720664205201,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8095238095238095,0.5291666666666667,22,6,1,2
logistic_regression__C0.01__pca256__gold1p5,1.5,0.01,256.0,train_oof,all,1623,1247,376,0.5824740195959752,0.7054836722119532,0.6151444317425652,0.6081151800724169,0.8244725738396624,0.3835616438356164,0.7834803528468324,0.44680851063829785,0.6546605470149636,0.36874261702640804,977,270,208,168
logistic_regression__C0.01__pca256__gold1p5,1.5,0.01,256.0,train_oof,weak_all,1561,1191,370,0.5824740195959752,0.7033952594490711,0.6146606304037034,0.6086717342656358,0.819859402460457,0.3900709219858156,0.783375314861461,0.44594594594594594,0.6514353144076066,0.3717392997215093,933,258,205,165
logistic_regression__C0.01__pca256__gold1p5,1.5,0.01,256.0,train_oof,gold_all,62,56,6,0.5824740195959752,0.7580645161290323,0.6428571428571428,0.5700416088765603,0.9361702127659575,0.2,0.7857142857142857,0.5,0.7678571428571428,0.41225330225330226,44,12,3,3
logistic_regression__C0.01__pca256__gold1p5,1.5,0.01,256.0,train_oof,gold_3_of_4,31,28,3,0.5824740195959752,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.7023809523809523,0.4434389140271493,22,6,2,1
logistic_regression__C0.01__pca256__gold1p5,1.5,0.01,256.0,train_oof,gold_4_of_4,31,28,3,0.5824740195959752,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8214285714285714,0.5054945054945055,22,6,1,2
logistic_regression__C0.1__pcanone__gold1p5,1.5,0.1,,train_oof,all,1623,1247,376,0.47211153887067747,0.6678989525569933,0.5925433807094473,0.5795443895081835,0.8160714285714286,0.3379721669980119,0.7329591018444266,0.4521276595744681,0.6178807862273712,0.3272209822698583,914,333,206,170
logistic_regression__C0.1__pcanone__gold1p5,1.5,0.1,,train_oof,weak_all,1561,1191,370,0.47211153887067747,0.6655989750160154,0.5898915288084055,0.578683998262704,0.8100092678405931,0.34232365145228216,0.7338371116708649,0.44594594594594594,0.6146708421267616,0.3321494437690541,874,317,205,165
logistic_regression__C0.1__pcanone__gold1p5,1.5,0.1,,train_oof,gold_all,62,56,6,0.47211153887067747,0.7258064516129032,0.7738095238095238,0.5975563192058038,0.975609756097561,0.23809523809523808,0.7142857142857143,0.8333333333333334,0.7886904761904762,0.27256335282651073,40,16,1,5
logistic_regression__C0.1__pcanone__gold1p5,1.5,0.1,,train_oof,gold_3_of_4,31,28,3,0.47211153887067747,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,0.8333333333333334,0.3528138528138528,20,8,0,3
logistic_regression__C0.1__pcanone__gold1p5,1.5,0.1,,train_oof,gold_4_of_4,31,28,3,0.47211153887067747,0.7096774193548387,0.6904761904761905,0.5620094191522763,0.9523809523809523,0.2,0.7142857142857143,0.6666666666666666,0.7142857142857142,0.19761904761904764,20,8,1,2
logistic_regression__C0.1__pca32__gold1p5,1.5,0.1,32.0,train_oof,all,1623,1247,376,0.5410976570853068,0.707332101047443,0.629350867614189,0.6182543663619172,0.8327586206896552,0.3930885529157667,0.7746591820368885,0.48404255319148937,0.6800086164240987,0.3778470649322285,966,281,194,182
logistic_regression__C0.1__pca32__gold1p5,1.5,0.1,32.0,train_oof,weak_all,1561,1191,370,0.5410976570853068,0.7033952594490711,0.6267705993146799,0.6168171578505925,0.8273381294964028,0.39643652561247217,0.7724601175482787,0.4810810810810811,0.675873102321465,0.37803148810143195,920,271,192,178
logistic_regression__C0.1__pca32__gold1p5,1.5,0.1,32.0,train_oof,gold_all,62,56,6,0.5410976570853068,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8452380952380952,0.6025828460038986,46,10,2,4
logistic_regression__C0.1__pca32__gold1p5,1.5,0.1,32.0,train_oof,gold_3_of_4,31,28,3,0.5410976570853068,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7619047619047619,0.49707602339181284,25,3,2,1
logistic_regression__C0.1__pca32__gold1p5,1.5,0.1,32.0,train_oof,gold_4_of_4,31,28,3,0.5410976570853068,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9642857142857143,0.8333333333333333,21,7,0,3
logistic_regression__C0.1__pca64__gold1p5,1.5,0.1,64.0,train_oof,all,1623,1247,376,0.6035259726165678,0.7350585335797906,0.6130276493371325,0.6162740828714701,0.8193901485535575,0.42151162790697677,0.8404170008019246,0.38563829787234044,0.6739046050947807,0.37555970181543086,1048,199,231,145
logistic_regression__C0.1__pca64__gold1p5,1.5,0.1,64.0,train_oof,weak_all,1561,1191,370,0.6035259726165678,0.732222934016656,0.6111954523793315,0.6151362510322048,0.8139723801787165,0.42727272727272725,0.8413098236775819,0.3810810810810811,0.6705153516236639,0.3775557238035082,1002,189,229,141
logistic_regression__C0.1__pca64__gold1p5,1.5,0.1,64.0,train_oof,gold_all,62,56,6,0.6035259726165678,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8125,0.5480678440286763,46,10,2,4
logistic_regression__C0.1__pca64__gold1p5,1.5,0.1,64.0,train_oof,gold_3_of_4,31,28,3,0.6035259726165678,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6904761904761905,0.4601449275362319,24,4,2,1
logistic_regression__C0.1__pca64__gold1p5,1.5,0.1,64.0,train_oof,gold_4_of_4,31,28,3,0.6035259726165678,0.8064516129032258,0.8928571428571428,0.69,1.0,0.3333333333333333,0.7857142857142857,1.0,0.9166666666666666,0.6666666666666666,22,6,0,3
logistic_regression__C0.1__pca128__gold1p5,1.5,0.1,128.0,train_oof,all,1623,1247,376,0.6178122538948772,0.7134935304990758,0.6008516183521302,0.6001897614631657,0.8153225806451613,0.3838120104438642,0.8107457898957497,0.39095744680851063,0.6453914927741473,0.362463412744912,1011,236,229,147
logistic_regression__C0.1__pca128__gold1p5,1.5,0.1,128.0,train_oof,weak_all,1561,1191,370,0.6178122538948772,0.7098014093529789,0.5992965257448885,0.5992038863676168,0.8100840336134454,0.3881401617250674,0.8094038623005877,0.3891891891891892,0.6422311480245989,0.3670407985433515,964,227,226,144
logistic_regression__C0.1__pca128__gold1p5,1.5,0.1,128.0,train_oof,gold_all,62,56,6,0.6178122538948772,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.75,0.3804123102368716,47,9,3,3
logistic_regression__C0.1__pca128__gold1p5,1.5,0.1,128.0,train_oof,gold_3_of_4,31,28,3,0.6178122538948772,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7857142857142856,0.4769230769230769,24,4,2,1
logistic_regression__C0.1__pca128__gold1p5,1.5,0.1,128.0,train_oof,gold_4_of_4,31,28,3,0.6178122538948772,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.7619047619047619,0.49707602339181284,23,5,1,2
logistic_regression__C0.1__pca256__gold1p5,1.5,0.1,256.0,train_oof,all,1623,1247,376,0.5400083388742721,0.6802218114602587,0.6135661758433005,0.5974365726405576,0.8273381294964028,0.36007827788649704,0.7377706495589414,0.48936170212765956,0.6439028135610572,0.36667253575566794,920,327,192,184
logistic_regression__C0.1__pca256__gold1p5,1.5,0.1,256.0,train_oof,weak_all,1561,1191,370,0.5400083388742721,0.6784112748238309,0.6131924115551319,0.5983304218744874,0.8228678537956888,0.36639676113360325,0.7371956339210747,0.4891891891891892,0.6415027117797899,0.3705879430404424,878,313,189,181
logistic_regression__C0.1__pca256__gold1p5,1.5,0.1,256.0,train_oof,gold_all,62,56,6,0.5400083388742721,0.7258064516129032,0.625,0.5462763667671114,0.9333333333333333,0.17647058823529413,0.75,0.5,0.7410714285714286,0.3687586909569668,42,14,3,3
logistic_regression__C0.1__pca256__gold1p5,1.5,0.1,256.0,train_oof,gold_3_of_4,31,28,3,0.5400083388742721,0.7096774193548387,0.5416666666666666,0.5026737967914439,0.9130434782608695,0.125,0.75,0.3333333333333333,0.6785714285714286,0.44155844155844154,21,7,2,1
logistic_regression__C0.1__pca256__gold1p5,1.5,0.1,256.0,train_oof,gold_4_of_4,31,28,3,0.5400083388742721,0.7419354838709677,0.7083333333333333,0.5866666666666667,0.9545454545454546,0.2222222222222222,0.75,0.6666666666666666,0.7976190476190476,0.4843304843304843,21,7,1,2
logistic_regression__C1__pcanone__gold1p5,1.5,1.0,,train_oof,all,1623,1247,376,0.6859684543478675,0.6993222427603204,0.5730529867426504,0.5737149401927267,0.801909307875895,0.3469945355191257,0.8083400160384924,0.3377659574468085,0.5941856199559794,0.30630052001312363,1008,239,249,127
logistic_regression__C1__pcanone__gold1p5,1.5,1.0,,train_oof,weak_all,1561,1191,370,0.6859684543478675,0.6969891095451634,0.5732010347879366,0.5743079902472041,0.7971854304635762,0.35410764872521244,0.8085642317380353,0.33783783783783783,0.5918079288356366,0.311698157006705,963,228,245,125
logistic_regression__C1__pcanone__gold1p5,1.5,1.0,,train_oof,gold_all,62,56,6,0.6859684543478675,0.7580645161290323,0.5684523809523809,0.5338345864661653,0.9183673469387755,0.15384615384615385,0.8035714285714286,0.3333333333333333,0.7351190476190476,0.22624320124320121,45,11,4,2
logistic_regression__C1__pcanone__gold1p5,1.5,1.0,,train_oof,gold_3_of_4,31,28,3,0.6859684543478675,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8571428571428572,0.3686868686868687,22,6,1,2
logistic_regression__C1__pcanone__gold1p5,1.5,1.0,,train_oof,gold_4_of_4,31,28,3,0.6859684543478675,0.7419354838709677,0.4107142857142857,0.42592592592592593,0.8846153846153846,0.0,0.8214285714285714,0.0,0.5952380952380952,0.14572649572649574,23,5,3,0
logistic_regression__C1__pca32__gold1p5,1.5,1.0,32.0,train_oof,all,1623,1247,376,0.5392316554547937,0.7048675292667899,0.6296046682250166,0.6174040442864575,0.8333333333333334,0.39065817409766457,0.7698476343223737,0.48936170212765956,0.6799126414031974,0.3778098540360908,960,287,192,184
logistic_regression__C1__pca32__gold1p5,1.5,1.0,32.0,train_oof,weak_all,1561,1191,370,0.5392316554547937,0.700832799487508,0.6269544103297252,0.6159112523149795,0.8278985507246377,0.3938730853391685,0.7674223341729639,0.4864864864864865,0.6757846007216285,0.3780001931286752,914,277,190,180
logistic_regression__C1__pca32__gold1p5,1.5,1.0,32.0,train_oof,gold_all,62,56,6,0.5392316554547937,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8452380952380952,0.6025828460038986,46,10,2,4
logistic_regression__C1__pca32__gold1p5,1.5,1.0,32.0,train_oof,gold_3_of_4,31,28,3,0.5392316554547937,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7619047619047619,0.49707602339181284,25,3,2,1
logistic_regression__C1__pca32__gold1p5,1.5,1.0,32.0,train_oof,gold_4_of_4,31,28,3,0.5392316554547937,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9642857142857143,0.8333333333333333,21,7,0,3
logistic_regression__C1__pca64__gold1p5,1.5,1.0,64.0,train_oof,all,1623,1247,376,0.6008612881753703,0.7344423906346272,0.6126266870275896,0.6157630353881435,0.8192488262910798,0.42028985507246375,0.8396150761828388,0.38563829787234044,0.6735612277977785,0.37505817063685515,1047,200,231,145
logistic_regression__C1__pca64__gold1p5,1.5,1.0,64.0,train_oof,weak_all,1561,1191,370,0.6008612881753703,0.7315823190262652,0.6107756370980553,0.6146067369386154,0.8138211382113821,0.4259818731117825,0.8404701931150294,0.3810810810810811,0.6701817686704337,0.3771208803355275,1001,190,229,141
logistic_regression__C1__pca64__gold1p5,1.5,1.0,64.0,train_oof,gold_all,62,56,6,0.6008612881753703,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8125,0.5480678440286763,46,10,2,4
logistic_regression__C1__pca64__gold1p5,1.5,1.0,64.0,train_oof,gold_3_of_4,31,28,3,0.6008612881753703,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6904761904761905,0.4601449275362319,24,4,2,1
logistic_regression__C1__pca64__gold1p5,1.5,1.0,64.0,train_oof,gold_4_of_4,31,28,3,0.6008612881753703,0.8064516129032258,0.8928571428571428,0.69,1.0,0.3333333333333333,0.7857142857142857,1.0,0.9166666666666666,0.6666666666666666,22,6,0,3
logistic_regression__C1__pca128__gold1p5,1.5,1.0,128.0,train_oof,all,1623,1247,376,0.6219868772928447,0.7122612446087492,0.5972632189595455,0.5969910219837774,0.8135048231511254,0.37994722955145116,0.8115477145148356,0.3829787234042553,0.6429153372348957,0.36117665785340236,1012,235,232,144
logistic_regression__C1__pca128__gold1p5,1.5,1.0,128.0,train_oof,weak_all,1561,1191,370,0.6219868772928447,0.7085201793721974,0.5956622869721107,0.5959283058691676,0.8082077051926299,0.38419618528610355,0.8102434928631402,0.3810810810810811,0.639837066285429,0.36620618483214096,965,226,229,141
logistic_regression__C1__pca128__gold1p5,1.5,1.0,128.0,train_oof,gold_all,62,56,6,0.6219868772928447,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.7470238095238095,0.37715739708493334,47,9,3,3
logistic_regression__C1__pca128__gold1p5,1.5,1.0,128.0,train_oof,gold_3_of_4,31,28,3,0.6219868772928447,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7976190476190476,0.4843304843304843,24,4,2,1
logistic_regression__C1__pca128__gold1p5,1.5,1.0,128.0,train_oof,gold_4_of_4,31,28,3,0.6219868772928447,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.75,0.48120300751879697,23,5,1,2
logistic_regression__C1__pca256__gold1p5,1.5,1.0,256.0,train_oof,all,1623,1247,376,0.7170442553332865,0.7282809611829945,0.5918982152911669,0.5962971214561084,0.8090490797546013,0.3981191222570533,0.8460304731355253,0.3377659574468085,0.6397481615451551,0.35991451104401484,1055,192,249,127
logistic_regression__C1__pca256__gold1p5,1.5,1.0,256.0,train_oof,weak_all,1561,1191,370,0.7170442553332865,0.726457399103139,0.5925125377266436,0.5973170459110777,0.8046251993620415,0.40716612377850164,0.8471872376154492,0.33783783783783783,0.6374679465359567,0.3648784610134914,1009,182,245,125
logistic_regression__C1__pca256__gold1p5,1.5,1.0,256.0,train_oof,gold_all,62,56,6,0.7170442553332865,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.7410714285714286,0.2733384586946293,46,10,4,2
logistic_regression__C1__pca256__gold1p5,1.5,1.0,256.0,train_oof,gold_3_of_4,31,28,3,0.7170442553332865,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.6666666666666666,0.2787878787878788,22,6,2,1
logistic_regression__C1__pca256__gold1p5,1.5,1.0,256.0,train_oof,gold_4_of_4,31,28,3,0.7170442553332865,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.8095238095238095,0.4935897435897436,24,4,2,1
logistic_regression__C10__pcanone__gold1p5,1.5,10.0,,train_oof,all,1623,1247,376,0.7927203135663878,0.6925446703635243,0.5639982767151802,0.5645188089232356,0.7977707006369427,0.33242506811989103,0.8035284683239775,0.324468085106383,0.5872178334385505,0.30083995913050177,1002,245,254,122
