candidate_key,representation_key,C,penalty,pca_components,pca_whiten,gold_multiplier,wet_cost,threshold_oof_constrained,minimum_wet_recall_oof,elapsed_fit_seconds,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__macro_f1,oof_tuned__dry_precision,oof_tuned__wet_precision,oof_tuned__dry_recall,oof_tuned__wet_recall,oof_tuned__roc_auc,oof_tuned__average_precision_wet,oof_tuned__tn_dry_correct,oof_tuned__fp_dry_as_wet,oof_tuned__fn_wet_as_dry,oof_tuned__tp_wet_correct,native__accuracy,native__balanced_accuracy,native__macro_f1,native__dry_precision,native__wet_precision,native__dry_recall,native__wet_recall,native__roc_auc,native__average_precision_wet,native__tn_dry_correct,native__fp_dry_as_wet,native__fn_wet_as_dry,native__tp_wet_correct
logistic_regression__C3e-05__pca64__whiten__gold1__wetcost1,logistic_regression__C3e-05__pca64__whiten,3e-05,l2,64,True,1.0,1.0,0.5003697977864893,0.550531914893617,0.020546799998555798,0.6722119531731362,0.6297166390827347,0.6031638937402335,0.8395061728395061,0.3631578947368421,0.7089013632718525,0.550531914893617,0.6718102168608917,0.3761642075734597,884,363,169,207,0.6395563770794824,0.6298286099404529,0.5872015547521896,0.8469601677148847,0.34379671150971597,0.6479550922213312,0.6117021276595744,0.6718102168608917,0.3761642075734597,808,439,146,230
logistic_regression__C0.0001__pca64__whiten__gold1__wetcost1,logistic_regression__C0.0001__pca64__whiten,0.0001,l2,64,True,1.0,1.0,0.501113611366115,0.550531914893617,0.024144799999703537,0.6715958102279729,0.6302445016976914,0.6031571853698392,0.84,0.36300174520069806,0.7072975140336808,0.5531914893617021,0.6717590301830777,0.37610854330689714,882,365,168,208,0.6401725200246458,0.6283719224009965,0.5868644954320386,0.8456725755995829,0.3433734939759036,0.6503608660785886,0.6063829787234043,0.6717590301830777,0.37610854330689714,811,436,148,228
logistic_regression__C3e-05__pca384__no_whiten__gold1__wetcost1,logistic_regression__C3e-05__pca384__no_whiten,3e-05,l2,384,False,1.0,1.0,0.5161305190923837,0.550531914893617,0.13529320000088774,0.6715958102279729,0.6302445016976914,0.6031571853698392,0.84,0.36300174520069806,0.7072975140336808,0.5531914893617021,0.66820582163149,0.3621261918598301,882,365,168,208,0.6260012322858903,0.6275092136020065,0.5790566856024595,0.8485838779956427,0.33617021276595743,0.6246992782678428,0.6303191489361702,0.66820582163149,0.3621261918598301,779,468,139,237
logistic_regression__C3e-05__pca256__no_whiten__gold1__wetcost1,logistic_regression__C3e-05__pca256__no_whiten,3e-05,l2,256,False,1.0,1.0,0.515756834800233,0.550531914893617,0.07753209999827959,0.6709796672828097,0.6307723643126482,0.6031472309935308,0.8404966571155683,0.3628472222222222,0.7056936647955092,0.5558510638297872,0.6681695644013718,0.36160683002765864,880,367,167,209,0.625385089340727,0.6271082512924636,0.5785582255083179,0.8484187568157033,0.3356940509915014,0.623897353648757,0.6303191489361702,0.6681695644013718,0.36160683002765864,778,469,139,237
logistic_regression__C3e-05__pca128__no_whiten__gold1__wetcost1,logistic_regression__C3e-05__pca128__no_whiten,3e-05,l2,128,False,1.0,1.0,0.5158513897569479,0.550531914893617,0.048564600001554936,0.6709796672828097,0.6307723643126482,0.6031472309935308,0.8404966571155683,0.3628472222222222,0.7056936647955092,0.5558510638297872,0.6681652988448873,0.36158782033846004,880,367,167,209,0.6235366605052373,0.6240477145148355,0.5762827593131841,0.8464052287581699,0.3333333333333333,0.6230954290296712,0.625,0.6681652988448873,0.36158782033846004,777,470,141,235
logistic_regression__C3e-05__pca192__no_whiten__gold1__wetcost1,logistic_regression__C3e-05__pca192__no_whiten,3e-05,l2,192,False,1.0,1.0,0.5154961113833543,0.550531914893617,0.05760589999954391,0.6703635243376463,0.6313002269276049,0.6031340483247674,0.8409961685823755,0.3626943005181347,0.7040898155573376,0.5585106382978723,0.6680607927110171,0.3615813698029298,878,369,166,210,0.6260012322858903,0.6275092136020065,0.5790566856024595,0.8485838779956427,0.33617021276595743,0.6246992782678428,0.6303191489361702,0.6680607927110171,0.3615813698029298,779,468,139,237
logistic_regression__C3e-05__pca512__no_whiten__gold1__wetcost1,logistic_regression__C3e-05__pca512__no_whiten,3e-05,l2,512,False,1.0,1.0,0.5159618871207853,0.550531914893617,0.1640812999994523,0.6709796672828097,0.6298435393881485,0.6026581698147808,0.8398474737845567,0.3623693379790941,0.706495589414595,0.5531914893617021,0.6682207510791858,0.36202992627085695,881,366,168,208,0.6260012322858903,0.6275092136020065,0.5790566856024595,0.8485838779956427,0.33617021276595743,0.6246992782678428,0.6303191489361702,0.6682207510791858,0.36202992627085695,779,468,139,237
logistic_regression__C0.0003__pca64__whiten__gold1__wetcost1,logistic_regression__C0.0003__pca64__whiten,0.0003,l2,64,True,1.0,1.0,0.5029111222198134,0.550531914893617,0.0259730000016134,0.6709796672828097,0.6289147144636489,0.602166440823611,0.8392007611798288,0.3618881118881119,0.7072975140336808,0.550531914893617,0.671786756300227,0.3756032236157153,882,365,169,207,0.6420209488601355,0.6277171594806259,0.5875104821504888,0.84472049689441,0.3439878234398782,0.6543704891740176,0.601063829787234,0.671786756300227,0.3756032236157153,816,431,150,226
logistic_regression__C3e-05__pca64__no_whiten__gold1__wetcost1,logistic_regression__C3e-05__pca64__no_whiten,3e-05,l2,64,False,1.0,1.0,0.5113013491254172,0.550531914893617,0.03372830000080285,0.6623536660505237,0.6353759661485437,0.601325740596637,0.8456973293768546,0.35947712418300654,0.6856455493183641,0.5851063829787234,0.6669090924602024,0.3612541844819699,855,392,156,220,0.6284658040665434,0.6300418877646778,0.5814421649538768,0.85,0.3385490753911807,0.6271050521251003,0.6329787234042553,0.6669090924602024,0.3612541844819699,782,465,138,238
logistic_regression__C0.003__pca64__whiten__gold1__wetcost1,logistic_regression__C0.003__pca64__whiten,0.003,l2,64,True,1.0,1.0,0.5072603096412851,0.550531914893617,0.02271860000291781,0.669747381392483,0.6281127898445631,0.6011699981661471,0.8388941849380362,0.3606271777003484,0.7056936647955092,0.550531914893617,0.6718507396474944,0.37446779752821785,880,367,169,207,0.6592729513247073,0.6277982050538313,0.5960696950672041,0.8408644400785854,0.3537190082644628,0.6864474739374499,0.5691489361702128,0.6718507396474944,0.37446779752821785,856,391,162,214
logistic_regression__C0.001__pca64__whiten__gold1__wetcost1,logistic_regression__C0.001__pca64__whiten,0.001,l2,64,True,1.0,1.0,0.504285064204829,0.550531914893617,0.024970699998448254,0.6666666666666666,0.6288944530703475,0.6001416285461215,0.8400770712909441,0.358974358974359,0.6992782678428228,0.5585106382978723,0.6718742002081592,0.37500680362830463,872,375,166,210,0.6494146642020949,0.6306710573461414,0.5926199428027702,0.845213849287169,0.3494539781591264,0.6655974338412189,0.5957446808510638,0.6718742002081592,0.37500680362830463,830,417,152,224
logistic_regression__C0.003__pca128__no_whiten__gold1__wetcost1,logistic_regression__C0.003__pca128__no_whiten,0.003,l2,128,False,1.0,1.0,0.5218105508299085,0.550531914893617,0.11727220000284433,0.6617375231053605,0.6229002798205053,0.5947167401476169,0.8368725868725869,0.3526405451448041,0.6952686447473937,0.550531914893617,0.6723135525260625,0.37671593814472915,867,380,169,207,0.6395563770794824,0.6233268354689553,0.58424068328761,0.8419421487603306,0.34045801526717556,0.6535685645549318,0.5930851063829787,0.6723135525260625,0.37671593814472915,815,432,153,223
logistic_regression__C0.003__pca384__no_whiten__gold1__wetcost1,logistic_regression__C0.003__pca384__no_whiten,0.003,l2,384,False,1.0,1.0,0.5070669239706005,0.550531914893617,0.33865479999985837,0.6568083795440542,0.6215502311931614,0.5917257731260374,0.8369140625,0.34891485809682804,0.6872493985565357,0.5558510638297872,0.6675851831629955,0.3727620750936391,857,390,167,209,0.6432532347504621,0.6145867102322169,0.581835981390547,0.8346693386773547,0.3376,0.6680032076984763,0.5611702127659575,0.6675851831629955,0.3727620750936391,833,414,165,211
logistic_regression__C0.003__pca256__no_whiten__gold1__wetcost1,logistic_regression__C0.003__pca256__no_whiten,0.003,l2,256,False,1.0,1.0,0.5164856290047302,0.550531914893617,0.2209947999999713,0.6561922365988909,0.6202204439591189,0.590753065621656,0.8360975609756097,0.34782608695652173,0.6872493985565357,0.5531914893617021,0.6665742462761691,0.37299902641424915,857,390,168,208,0.6395563770794824,0.6140385862239588,0.5798100093601259,0.8350202429149798,0.3354330708661417,0.6615878107457899,0.5664893617021277,0.6665742462761691,0.37299902641424915,825,422,163,213
logistic_regression__C0.003__pca128__whiten__gold1__wetcost1,logistic_regression__C0.003__pca128__whiten,0.003,l2,128,True,1.0,1.0,0.5091748991056835,0.550531914893617,0.038364300000466756,0.6543438077634011,0.6218040318039891,0.590698525395713,0.8375984251968503,0.34761120263591433,0.6824378508420208,0.5611702127659575,0.6547543892576225,0.3625492559662534,851,396,165,211,0.6352433764633395,0.6149471497551571,0.578167641325536,0.8365878725590956,0.33384615384615385,0.652766639935846,0.5771276595744681,0.6547543892576225,0.3625492559662534,814,433,159,217
logistic_regression__C0.001__pca128__whiten__gold1__wetcost1,logistic_regression__C0.001__pca128__whiten,0.001,l2,128,True,1.0,1.0,0.5081147300669961,0.550531914893617,0.03553180000199063,0.6543438077634011,0.6199463819549899,0.5897513419209667,0.8362745098039216,0.3466003316749585,0.6840417000801925,0.5558510638297872,0.6563454418263407,0.36008064503522363,853,394,167,209,0.6272335181762169,0.6199517139005954,0.5764476757603142,0.8422174840085288,0.33284671532846716,0.6335204490777867,0.6063829787234043,0.6563454418263407,0.36008064503522363,790,457,148,228
logistic_regression__C1e-05__pca128__whiten__gold1__wetcost1,logistic_regression__C1e-05__pca128__whiten,1e-05,l2,128,True,1.0,1.0,0.5001553586216929,0.550531914893617,0.02557650000198919,0.6524953789279113,0.6168858451773618,0.5873178173791671,0.8344760039177277,0.3438538205980066,0.6832397754611067,0.550531914893617,0.6581497722192837,0.36015953981361337,852,395,169,207,0.6136783733826248,0.6167034926376496,0.5679524655623698,0.8429203539823009,0.325452016689847,0.6110665597433841,0.6223404255319149,0.6581497722192837,0.36015953981361337,762,485,142,234
logistic_regression__C3e-05__pca128__whiten__gold1__wetcost1,logistic_regression__C3e-05__pca128__whiten,3e-05,l2,128,True,1.0,1.0,0.5004522453584531,0.550531914893617,0.027389800003220444,0.651879235982748,0.6164848828678189,0.586826217799191,0.8343137254901961,0.34328358208955223,0.6824378508420208,0.550531914893617,0.6581113822109232,0.36014206820228917,851,396,169,207,0.6136783733826248,0.6167034926376496,0.5679524655623698,0.8429203539823009,0.325452016689847,0.6110665597433841,0.6223404255319149,0.6581113822109232,0.36014206820228917,762,485,142,234
