n_components,explained_variance_ratio,cumulative_explained_variance_ratio
643,1.276032296185564e-05,0.997587977648649
644,1.2654671025555968e-05,0.9976006323196746
645,1.2526875358571822e-05,0.9976131591950331
646,1.2476677720278755e-05,0.9976256358727534
647,1.237782573284128e-05,0.9976380136984863
648,1.2318799184930517e-05,0.9976503324976712
649,1.2281078930720766e-05,0.9976626135766019
650,1.2241081827792611e-05,0.9976748546584298
651,1.2182009448636378e-05,0.9976870366678784
652,1.2099196843253085e-05,0.9976991358647217
653,1.2055029416199855e-05,0.9977111908941378
654,1.1984819791866965e-05,0.9977231757139298
655,1.1943727637289986e-05,0.997735119441567
656,1.1835218298455366e-05,0.9977469546598655
657,1.1772335722900994e-05,0.9977587269955884
658,1.1726468117321993e-05,0.9977704534637057
659,1.164559773615089e-05,0.9977820990614419
660,1.162785463097873e-05,0.9977937269160728
661,1.161314016455032e-05,0.9978053400562373
662,1.1587357655276647e-05,0.9978169274138926
663,1.1411688507068867e-05,0.9978283391023997
664,1.137080919825281e-05,0.9978397099115979
665,1.1332399025782743e-05,0.9978510423106236
666,1.1270325049490107e-05,0.997862312635673
667,1.124108352782452e-05,0.9978735537192008
668,1.1175282532004086e-05,0.9978847290017329
669,1.1096537510201386e-05,0.997895825539243
670,1.1037465955872873e-05,0.9979068630051989
671,1.0965465394169306e-05,0.9979178284705931
672,1.090231843762989e-05,0.9979287307890307
673,1.0846597841639969e-05,0.9979395773868723
674,1.0820949153973503e-05,0.9979503983360263
675,1.0796571792721113e-05,0.997961194907819
676,1.0743433687895509e-05,0.9979719383415069
677,1.0660864172279588e-05,0.9979825992056791
678,1.0616493402616058e-05,0.9979932156990817
679,1.0586130835660748e-05,0.9980038018299174
680,1.054799063122759e-05,0.9980143498205487
681,1.048753375520028e-05,0.9980248373543039
682,1.031170266323805e-05,0.9980351490569671
683,1.0271892709790212e-05,0.9980454209496769
684,1.0258382157032393e-05,0.9980556793318339
685,1.020169313135814e-05,0.9980658810249653
686,1.0175570134803123e-05,0.9980760565951001
687,1.0153206007126394e-05,0.9980862098011073
688,1.0096985577142369e-05,0.9980963067866845
689,1.0020477088368044e-05,0.9981063272637728
690,1.0011987551434879e-05,0.9981163392513243
691,9.933391459634571e-06,0.9981262726427839
692,9.915070012308828e-06,0.9981361877127962
693,9.847018931023194e-06,0.9981460347317272
694,9.830505498707162e-06,0.998155865237226
695,9.789297547517253e-06,0.9981656545347735
696,9.738177723771942e-06,0.9981753927124972
697,9.665741088998938e-06,0.9981850584535862
698,9.616994511041799e-06,0.9981946754480973
699,9.538346992963784e-06,0.9982042137950902
700,9.486874234764808e-06,0.9982137006693249
701,9.452917494920203e-06,0.9982231535868198
702,9.443905524140742e-06,0.9982325974923439
703,9.392699110983283e-06,0.9982419901914549
704,9.36283565240537e-06,0.9982513530271073
705,9.302032313719265e-06,0.9982606550594211
706,9.197245342986953e-06,0.9982698523047641
707,9.1501513585288e-06,0.9982790024561226
708,9.113442220932435e-06,0.9982881158983435
709,9.099107394069365e-06,0.9982972150057376
710,9.012844238173413e-06,0.9983062278499758
711,8.990332480456573e-06,0.9983152181824563
712,8.942238597429119e-06,0.9983241604210537
713,8.907553336849078e-06,0.9983330679743905
714,8.868533034097037e-06,0.9983419365074245
715,8.817104115234823e-06,0.9983507536115398
716,8.771755629235714e-06,0.998359525367169
717,8.744483797893607e-06,0.9983682698509668
718,8.730754851337703e-06,0.9983770006058181
719,8.703347066838833e-06,0.998385703952885
720,8.632013443177425e-06,0.9983943359663281
721,8.592631034479938e-06,0.9984029285973626
722,8.575528974827742e-06,0.9984115041263374
723,8.527578253824867e-06,0.9984200317045913
724,8.503270789083976e-06,0.9984285349753803
725,8.488292807655998e-06,0.998437023268188
726,8.40295104498279e-06,0.9984454262192329
727,8.363854722204305e-06,0.9984537900739552
728,8.307316001377197e-06,0.9984620973899566
729,8.254365978186503e-06,0.9984703517559348
730,8.23055610668954e-06,0.9984785823120415
731,8.192857412226583e-06,0.9984867751694537
732,8.156042710971471e-06,0.9984949312121647
733,8.103309067856694e-06,0.9985030345212326
734,8.09007957748106e-06,0.99851112460081
735,8.03895730554047e-06,0.9985191635581155
736,8.011424059720209e-06,0.9985271749821752
737,7.993885665216678e-06,0.9985351688678404
738,7.943754498260164e-06,0.9985431126223387
739,7.8864199729604e-06,0.9985509990423117
740,7.81504533619451e-06,0.9985588140876479
741,7.7868789546159e-06,0.9985666009666025
742,7.754843602828678e-06,0.9985743558102054
743,7.715641195337949e-06,0.9985820714514007
744,7.70034235753842e-06,0.9985897717937582
745,7.634631617748418e-06,0.998597406425376
746,7.61350526436893e-06,0.9986050199306403
747,7.526886308126073e-06,0.9986125468169484
748,7.495311625202582e-06,0.9986200421285737
749,7.479612490753232e-06,0.9986275217410644
750,7.413104112855326e-06,0.9986349348451773
751,7.395237572987693e-06,0.9986423300827503
752,7.352303114277355e-06,0.9986496823858646
753,7.316007476524584e-06,0.9986569983933411
754,7.277192875603308e-06,0.9986642755862167
755,7.239300056957132e-06,0.9986715148862737
756,7.219357610494888e-06,0.9986787342438842
757,7.161748360520861e-06,0.9986858959922448
758,7.120050092861636e-06,0.9986930160423376
759,7.099187541760184e-06,0.9987001152298793
760,7.0372406006438145e-06,0.99870715247048
761,7.017356540669243e-06,0.9987141698270207
762,6.9708107518301575e-06,0.9987211406377725
763,6.950200160405962e-06,0.9987280908379329
764,6.91658839065092e-06,0.9987350074263236
765,6.898579463805662e-06,0.9987419060057874
766,6.814194902156734e-06,0.9987487202006895
767,6.793320287888157e-06,0.9987555135209774
768,6.762475195453305e-06,0.9987622759961728
769,6.747281627284084e-06,0.9987690232778001
770,6.723814949914013e-06,0.9987757470927501
771,6.6845341844801496e-06,0.9987824316269346
772,6.631190128046486e-06,0.9987890628170626
773,6.593122439333151e-06,0.9987956559395019
774,6.5850797923120235e-06,0.9988022410192943
775,6.5570494312335e-06,0.9988087980687255
776,6.503187439365314e-06,0.9988153012561648
777,6.478986325750937e-06,0.9988217802424906
778,6.439727990577497e-06,0.9988282199704811
779,6.40895596969371e-06,0.9988346289264508
780,6.406310422539601e-06,0.9988410352368734
781,6.3635453445664206e-06,0.998847398782218
782,6.3223716250242934e-06,0.998853721153843
783,6.284888383382114e-06,0.9988600060422264
784,6.242445651449363e-06,0.9988662484878778
785,6.227089900028795e-06,0.9988724755777778
786,6.195290760671126e-06,0.9988786708685384
787,6.139453797701047e-06,0.9988848103223361
788,6.108756380236204e-06,0.9988909190787163
789,6.045195845829687e-06,0.9988969642745621
790,6.031688473818579e-06,0.9989029959630359
791,6.023898648957122e-06,0.9989090198616849
792,6.005444417008575e-06,0.9989150253061019
793,5.976718938873293e-06,0.9989210020250407
794,5.932653786458128e-06,0.9989269346788272
795,5.884904385992748e-06,0.9989328195832132
796,5.8553807165220575e-06,0.9989386749639297
797,5.843373782301439e-06,0.998944518337712
798,5.834184412285034e-06,0.9989503525221243
799,5.794363218212613e-06,0.9989561468853425
800,5.756316732402206e-06,0.9989619032020749
801,5.7314195857805435e-06,0.9989676346216607
802,5.701220840983548e-06,0.9989733358425017
803,5.66932105287993e-06,0.9989790051635545
804,5.662186455922729e-06,0.9989846673500105
805,5.6244299627071615e-06,0.9989902917799731
806,5.618655586218491e-06,0.9989959104355594
807,5.553076388268103e-06,0.9990014635119476
808,5.531245495816024e-06,0.9990069947574435
809,5.503162080280634e-06,0.9990124979195237
810,5.492325946453898e-06,0.9990179902454702
811,5.4618397181608645e-06,0.9990234520851884
812,5.426585455699256e-06,0.999028878670644
813,5.4101091138230064e-06,0.9990342887797579
814,5.366143158954617e-06,0.9990396549229168
815,5.342963051403781e-06,0.9990449978859682
816,5.321521786434119e-06,0.9990503194077547
817,5.2923188091780515e-06,0.9990556117265639
818,5.260237547233579e-06,0.9990608719641111
819,5.227638524051075e-06,0.9990660996026351
820,5.1826806121322345e-06,0.9990712822832473
821,5.156862435761309e-06,0.999076439145683
822,5.12261708645198e-06,0.9990815617627694
823,5.107775747566792e-06,0.999086669538517
824,5.0764841087723585e-06,0.9990917460226257
825,5.039388393023736e-06,0.9990967854110188
826,5.026766285796047e-06,0.9991018121773045
827,4.987515422987485e-06,0.9991067996927275
828,4.980750909840705e-06,0.9991117804436374
829,4.952234312951202e-06,0.9991167326779503
830,4.940830507542524e-06,0.9991216735084578
831,4.914853302089962e-06,0.9991265883617599
832,4.886709326189755e-06,0.9991314750710861
833,4.866859694179049e-06,0.9991363419307803
834,4.841923435239399e-06,0.9991411838542155
835,4.8024732148871355e-06,0.9991459863274303
836,4.779707378034956e-06,0.9991507660348083
837,4.757927260946572e-06,0.9991555239620693
838,4.740168045107749e-06,0.9991602641301144
839,4.7237095226144654e-06,0.999164987839637
840,4.683432172051313e-06,0.9991696712718091
841,4.666113622418474e-06,0.9991743373854315
842,4.646093650799222e-06,0.9991789834790823
843,4.629735943496554e-06,0.9991836132150258
844,4.6107517230552395e-06,0.9991882239667489
845,4.584617183744183e-06,0.9991928085839327
846,4.577155558668023e-06,0.9991973857394914
847,4.546267035603933e-06,0.999201932006527
848,4.5268897489396665e-06,0.9992064588962759
849,4.483250207318547e-06,0.9992109421464832
850,4.477194037388499e-06,0.9992154193405206
851,4.461974368976992e-06,0.9992198813148896
852,4.42822460196643e-06,0.9992243095394916
853,4.394804632895207e-06,0.9992287043441245
854,4.362401704059787e-06,0.9992330667458286
855,4.349441768809925e-06,0.9992374161875974
856,4.334940779544661e-06,0.999241751128377
857,4.3081722228136056e-06,0.9992460593005998
858,4.289334577354588e-06,0.9992503486351771
859,4.283343548406582e-06,0.9992546319787255
860,4.263211807040777e-06,0.9992588951905326
861,4.239510884167487e-06,0.9992631347014167
862,4.214717695179816e-06,0.9992673494191119
863,4.190388192043699e-06,0.9992715398073039
864,4.162375504723311e-06,0.9992757021828086
865,4.148666834388936e-06,0.999279850849643
866,4.115654000003055e-06,0.999283966503643
867,4.104956995545853e-06,0.9992880714606386
868,4.095386265030819e-06,0.9992921668469036
869,4.090730316409368e-06,0.99929625757722
870,4.047615955603528e-06,0.9993003051931756
871,4.025203448137347e-06,0.9993043303966237
872,4.021252131285737e-06,0.999308351648755
873,3.9996027132144905e-06,0.9993123512514682
874,3.969149344488023e-06,0.9993163204008128
875,3.9661032858134625e-06,0.9993202865040985
876,3.916310538671506e-06,0.9993242028146372
877,3.894800350680351e-06,0.9993280976149879
878,3.85028712557329e-06,0.9993319479021134
879,3.841768794150469e-06,0.9993357896709076
880,3.828409258602203e-06,0.9993396180801662
881,3.809165686090814e-06,0.9993434272458523
882,3.7998424014504657e-06,0.9993472270882537
883,3.771307845089372e-06,0.9993509983960989
884,3.737470848657242e-06,0.9993547358669476
885,3.7232649027267784e-06,0.9993584591318503
886,3.704842327100206e-06,0.9993621639741774
887,3.69086079042723e-06,0.9993658548349679
888,3.659568275426437e-06,0.9993695144032433
889,3.640225058706337e-06,0.999373154628302
890,3.6334565740829803e-06,0.9993767880848761
891,3.6111186543004266e-06,0.9993803992035304
892,3.5924942571496328e-06,0.9993839916977876
893,3.585132431614781e-06,0.9993875768302192
894,3.559214197473425e-06,0.9993911360444167
895,3.5361751511010687e-06,0.9993946722195678
896,3.521889603922759e-06,0.9993981941091717
897,3.5003332059579907e-06,0.9994016944423777
898,3.4779245213879954e-06,0.9994051723668991
899,3.4734561844829034e-06,0.9994086458230835
900,3.4367756803933106e-06,0.9994120825987639
901,3.408917162860043e-06,0.9994154915159268
902,3.402512909253874e-06,0.999418894028836
903,3.384306295955025e-06,0.999422278335132
904,3.3678350876631506e-06,0.9994256461702197
905,3.34434926746122e-06,0.9994289905194871
906,3.3390691320269223e-06,0.9994323295886192
907,3.3212106869678153e-06,0.9994356507993061
908,3.307636509403359e-06,0.9994389584358154
909,3.2888794188143862e-06,0.9994422473152342
910,3.262180608353815e-06,0.9994455094958425
911,3.251223719415155e-06,0.999448760719562
912,3.226542815218626e-06,0.9994519872623773
913,3.22296603516753e-06,0.9994552102284124
914,3.203002406154267e-06,0.9994584132308186
915,3.195659086473655e-06,0.9994616088899051
916,3.186462624964173e-06,0.9994647953525301
917,3.160593562805163e-06,0.9994679559460928
918,3.1185650716706656e-06,0.9994710745111645
919,3.1136262520806643e-06,0.9994741881374165
920,3.091520445875221e-06,0.9994772796578624
921,3.0810632168993487e-06,0.9994803607210793
922,3.058203149458282e-06,0.9994834189242288
923,3.0451642751353548e-06,0.999486464088504
924,3.038188307481422e-06,0.9994895022768114
925,3.0198476622813447e-06,0.9994925221244737
926,2.997781023965886e-06,0.9994955199054977
927,2.990816928838894e-06,0.9994985107224266
928,2.9682395249948754e-06,0.9995014789619515
929,2.9425107919092666e-06,0.9995044214727434
930,2.9370452067747555e-06,0.9995073585179503
931,2.9238685208876963e-06,0.9995102823864711
932,2.9021550544979115e-06,0.9995131845415256
933,2.890086227667126e-06,0.9995160746277533
934,2.872956173549212e-06,0.9995189475839268
935,2.863123385916864e-06,0.9995218107073127
936,2.8544764604185936e-06,0.9995246651837731
937,2.8330787232268096e-06,0.9995274982624963
938,2.8237484920651215e-06,0.9995303220109883
939,2.8042976381718123e-06,0.9995331263086266
940,2.7966604063390868e-06,0.9995359229690329
941,2.7685855598240024e-06,0.9995386915545927
942,2.7509501395861655e-06,0.9995414425047323
943,2.7473541933301988e-06,0.9995441898589257
944,2.7293578879588196e-06,0.9995469192168136
945,2.7223209591219152e-06,0.9995496415377727
946,2.7085183080296317e-06,0.9995523500560808
947,2.6824555475926282e-06,0.9995550325116284
948,2.6765997713473043e-06,0.9995577091113997
949,2.6605616156840805e-06,0.9995603696730154
950,2.65270187571188e-06,0.9995630223748911
951,2.6321527376303517e-06,0.9995656545276288
952,2.6247765917787004e-06,0.9995682793042205
953,2.6227716682082285e-06,0.9995709020758887
954,2.60523043667575e-06,0.9995735073063254
955,2.588931135601558e-06,0.999576096237461
956,2.5763257351706535e-06,0.9995786725631962
957,2.5551400806403023e-06,0.9995812277032768
958,2.5384803245441667e-06,0.9995837661836013
959,2.53263390648851e-06,0.9995862988175078
960,2.5263996351179435e-06,0.999588825217143
961,2.5162250923136975e-06,0.9995913414422353
962,2.490077275475482e-06,0.9995938315195108
963,2.4785862363090543e-06,0.999596310105747
964,2.465794326651159e-06,0.9995987759000736
965,2.4588311964428167e-06,0.99960123473127
966,2.4405447394129908e-06,0.9996036752760095
967,2.4297941588101563e-06,0.9996061050701682
968,2.410510961468904e-06,0.9996085155811297
969,2.3827954203813408e-06,0.9996108983765501
970,2.3803050564899412e-06,0.9996132786816067
971,2.3722983698085637e-06,0.9996156509799765
972,2.367079182392585e-06,0.999618018059159
973,2.355348528686564e-06,0.9996203734076876
974,2.34575480306239e-06,0.9996227191624907
975,2.333769553196568e-06,0.9996250529320438
976,2.3148039879568004e-06,0.9996273677360318
977,2.292903061323088e-06,0.9996296606390931
978,2.284067476278591e-06,0.9996319447065694
979,2.2803996405171735e-06,0.9996342251062099
980,2.2723125328018954e-06,0.9996364974187427
981,2.2607477708329134e-06,0.9996387581665136
982,2.258013626333429e-06,0.9996410161801399
983,2.24668677052023e-06,0.9996432628669104
984,2.217175748471712e-06,0.9996454800426589
985,2.202380117205501e-06,0.999647682422776
986,2.1961087103503664e-06,0.9996498785314863
987,2.1765432825998047e-06,0.999652055074769
988,2.1547110553251834e-06,0.9996542097858243
989,2.1533286611079885e-06,0.9996563631144855
990,2.145199064354925e-06,0.9996585083135499
991,2.1225578178110412e-06,0.9996606308713677
992,2.117450767022316e-06,0.9996627483221348
993,2.104902664501606e-06,0.9996648532247993
994,2.0949215197292686e-06,0.999666948146319
995,2.0781279214388868e-06,0.9996690262742404
996,2.0709173053112003e-06,0.9996710971915457
997,2.0588509132020966e-06,0.9996731560424589
998,2.0499186611785887e-06,0.99967520596112
999,2.0404941904512815e-06,0.9996772464553105
1000,2.0278749049811938e-06,0.9996792743302155
1001,2.019488988181125e-06,0.9996812938192037
1002,1.999734835410748e-06,0.9996832935540391
1003,1.986015764179493e-06,0.9996852795698032
1004,1.976198706576362e-06,0.9996872557685098
1005,1.9652186168806784e-06,0.9996892209871266
1006,1.958656162636147e-06,0.9996911796432892
1007,1.9416299681172984e-06,0.9996931212732574
1008,1.93256903557632e-06,0.999695053842293
1009,1.929199517397169e-06,0.9996969830418103
1010,1.9104020483258787e-06,0.9996988934438586
1011,1.9072181248444463e-06,0.9997008006619835
1012,1.8925000185404531e-06,0.9997026931620021
1013,1.883528396938643e-06,0.999704576690399
1014,1.8828562460543097e-06,0.999706459546645
1015,1.8770952933318713e-06,0.9997083366419384
1016,1.851056264144387e-06,0.9997101876982025
1017,1.8384830006334549e-06,0.9997120261812031
1018,1.8351221646705788e-06,0.9997138613033678
1019,1.8174652235955437e-06,0.9997156787685914
1020,1.811383420104391e-06,0.9997174901520115
1021,1.8067896174643868e-06,0.999719296941629
1022,1.7877042971331526e-06,0.9997210846459261
1023,1.7746192363736883e-06,0.9997228592651625
1024,1.7687448602969744e-06,0.9997246280100227
1025,1.7517570942011586e-06,0.9997263797671169
1026,1.747375201262378e-06,0.9997281271423182
1027,1.7355235229788717e-06,0.9997298626658412
1028,1.7308948088461872e-06,0.99973159356065
1029,1.72442785220165e-06,0.9997333179885022
1030,1.7158550241394064e-06,0.9997350338435264
1031,1.698763856910425e-06,0.9997367326073833
1032,1.6910922820034815e-06,0.9997384236996653
1033,1.677232889288396e-06,0.9997401009325545
1034,1.6602577612993e-06,0.9997417611903158
1035,1.6546019095104543e-06,0.9997434157922253
1036,1.6435353426710677e-06,0.999745059327568
1037,1.6356136260156817e-06,0.999746694941194
1038,1.6290869791296683e-06,0.999748324028173
1039,1.623747695623692e-06,0.9997499477758687
1040,1.6205197623880356e-06,0.999751568295631
1041,1.608382138068154e-06,0.9997531766777691
1042,1.59150892873968e-06,0.9997547681866978
1043,1.5874278416604057e-06,0.9997563556145395
1044,1.574482599874977e-06,0.9997579300971393
1045,1.5700235787899844e-06,0.9997595001207181
1046,1.5633872154054963e-06,0.9997610635079335
1047,1.5586483816674084e-06,0.9997626221563152
1048,1.5452333908550489e-06,0.9997641673897061
1049,1.5363188806295556e-06,0.9997657037085868
1050,1.5277320920982977e-06,0.9997672314406788
1051,1.5178182800397802e-06,0.9997687492589589
1052,1.5133828847946483e-06,0.9997702626418437
1053,1.5097375112231245e-06,0.9997717723793549
1054,1.4959280877387045e-06,0.9997732683074426
1055,1.4870869231458735e-06,0.9997747553943658
1056,1.4817059884706412e-06,0.9997762371003542
1057,1.4767010683147831e-06,0.9997777138014226
1058,1.4606296726333383e-06,0.9997791744310952
1059,1.4479978885462339e-06,0.9997806224289838
1060,1.4434911602194412e-06,0.9997820659201441
1061,1.4356734961456497e-06,0.9997835015936403
1062,1.429048551399455e-06,0.9997849306421916
1063,1.4181578084914454e-06,0.9997863488000002
1064,1.4157711000365641e-06,0.9997877645711002
1065,1.4063620075192802e-06,0.9997891709331077
1066,1.3964251909203845e-06,0.9997905673582986
1067,1.3866106032747061e-06,0.9997919539689019
1068,1.3845382158302836e-06,0.9997933385071177
1069,1.3773291623574107e-06,0.9997947158362801
1070,1.361830935178074e-06,0.9997960776672152
1071,1.3585166859413406e-06,0.9997974361839012
1072,1.3474160466276666e-06,0.9997987835999478
1073,1.3440112300070946e-06,0.9998001276111778
1074,1.3333703949785104e-06,0.9998014609815727
1075,1.3284214052182705e-06,0.999802789402978
1076,1.3206003248518346e-06,0.9998041100033028
1077,1.3140614906957572e-06,0.9998054240647936
1078,1.2992585423472074e-06,0.9998067233233359
1079,1.2919209009438696e-06,0.9998080152442368
1080,1.286210415541768e-06,0.9998093014546523
1081,1.2825219903069117e-06,0.9998105839766426
1082,1.276805987331641e-06,0.99981186078263
1083,1.2706691065213618e-06,0.9998131314517364
1084,1.2638075846035189e-06,0.999814395259321
1085,1.2594977270767173e-06,0.9998156547570481
1086,1.251487593288093e-06,0.9998169062446415
1087,1.2402102171790506e-06,0.9998181464548587
1088,1.2387557416953566e-06,0.9998193852106003
1089,1.2318854361784223e-06,0.9998206170960365
1090,1.2273727372971508e-06,0.9998218444687739
1091,1.2093392390685402e-06,0.999823053808013
1092,1.2076771329778912e-06,0.9998242614851459
1093,1.2021172107351277e-06,0.9998254636023567
1094,1.1980786978250367e-06,0.9998266616810545
1095,1.186120152917429e-06,0.9998278478012074
1096,1.1797134779993792e-06,0.9998290275146854
1097,1.1702956204050317e-06,0.9998301978103058
1098,1.167754202873586e-06,0.9998313655645087
1099,1.1588552865127466e-06,0.9998325244197952
1100,1.1541001738770092e-06,0.9998336785199691
1101,1.1507266024943509e-06,0.9998348292465715
1102,1.1452387930939583e-06,0.9998359744853647
1103,1.1430628733652042e-06,0.999837117548238
1104,1.1271981769642214e-06,0.9998382447464149
1105,1.1190272895692576e-06,0.9998393637737045
1106,1.1142450058551055e-06,0.9998404780187103
1107,1.110866809452557e-06,0.9998415888855198
1108,1.1091485631768242e-06,0.999842698034083
1109,1.096684256834649e-06,0.9998437947183398
1110,1.0939333133984194e-06,0.9998448886516532
1111,1.0817336354855541e-06,0.9998459703852887
1112,1.074458098476035e-06,0.9998470448433872
1113,1.0708452782547025e-06,0.9998481156886654
1114,1.0645555667296112e-06,0.9998491802442321
1115,1.0591246497891953e-06,0.9998502393688818
1116,1.0518192535796387e-06,0.9998512911881354
1117,1.0471823265553086e-06,0.999852338370462
1118,1.0408059970520285e-06,0.999853379176459
1119,1.0342758643213631e-06,0.9998544134523233
1120,1.0261481787195662e-06,0.999855439600502
1121,1.0211910392804974e-06,0.9998564607915413
1122,1.0122197770338437e-06,0.9998574730113183
1123,1.0086978949029439e-06,0.9998584817092132
1124,1.0027453640293037e-06,0.9998594844545773
1125,9.999798124843186e-07,0.9998604844343898
1126,9.94028350045004e-07,0.9998614784627399
1127,9.785015731279995e-07,0.999862456964313
1128,9.714650787214458e-07,0.9998634284293917
1129,9.61035156543373e-07,0.9998643894645483
1130,9.567160744331339e-07,0.9998653461806227
1131,9.526002287045775e-07,0.9998662987808514
1132,9.508610558282625e-07,0.9998672496419072
1133,9.434868350379107e-07,0.9998681931287422
1134,9.398484420114478e-07,0.9998691329771842
1135,9.359151366074118e-07,0.9998700688923208
1136,9.340701405799955e-07,0.9998710029624613
1137,9.259497018989606e-07,0.9998719289121633
1138,9.180291246426601e-07,0.9998728469412879
1139,9.172666734740646e-07,0.9998737642079614
1140,9.099083567545162e-07,0.9998746741163181
1141,9.045903366414002e-07,0.9998755787066548
1142,8.98388052421682e-07,0.9998764770947072
1143,8.94687139374484e-07,0.9998773717818465
1144,8.881533616564913e-07,0.9998782599352082
1145,8.844841061624227e-07,0.9998791444193144
1146,8.777655998930775e-07,0.9998800221849142
1147,8.74326092176851e-07,0.9998808965110064
1148,8.644835026849578e-07,0.9998817609945091
1149,8.584626351749846e-07,0.9998826194571443
1150,8.544862706180822e-07,0.9998834739434149
1151,8.518365689935794e-07,0.9998843257799839
1152,8.460865949070048e-07,0.9998851718665788
1153,8.445558960327561e-07,0.9998860164224748
1154,8.388458792344427e-07,0.999886855268354
1155,8.320591465245783e-07,0.9998876873275004
1156,8.291000613348526e-07,0.9998885164275618
1157,8.258950350464635e-07,0.9998893423225969
1158,8.168821417408584e-07,0.9998901592047386
1159,8.163550331534454e-07,0.9998909755597717
1160,8.083237019666254e-07,0.9998917838834737
1161,8.068196348505895e-07,0.9998925907031085
1162,7.958365809737959e-07,0.9998933865396895
1163,7.907328776977555e-07,0.9998941772725672
1164,7.822667541880251e-07,0.9998949595393214
1165,7.796201746219633e-07,0.999895739159496
1166,7.757986280912459e-07,0.9998965149581241
1167,7.722420101642684e-07,0.9998972872001343
1168,7.689785351343838e-07,0.9998980561786694
1169,7.675460717008662e-07,0.9998988237247411
1170,7.579685316830218e-07,0.9998995816932729
1171,7.536443392158615e-07,0.9999003353376121
1172,7.500002786863868e-07,0.9999010853378908
1173,7.45660921747447e-07,0.9999018309988126
1174,7.412823612048343e-07,0.9999025722811737
1175,7.329773483457683e-07,0.9999033052585221
1176,7.312632407363058e-07,0.9999040365217629
1177,7.288348051657138e-07,0.999904765356568
1178,7.177397038830102e-07,0.9999054830962719
1179,7.163619009983003e-07,0.9999061994581729
1180,7.084835908637901e-07,0.9999069079417638
1181,7.059719015141726e-07,0.9999076139136653
1182,7.038276563703864e-07,0.9999083177413217
1183,6.98608740832586e-07,0.9999090163500626
1184,6.94513511154021e-07,0.9999097108635737
1185,6.87672413472188e-07,0.9999103985359872
1186,6.868571377629026e-07,0.9999110853931249
1187,6.785398206609101e-07,0.9999117639329456
1188,6.740398140328925e-07,0.9999124379727596
1189,6.729873210543551e-07,0.9999131109600807
1190,6.692191610165173e-07,0.9999137801792417
1191,6.660800928127873e-07,0.9999144462593346
1192,6.591308101041044e-07,0.9999151053901447
1193,6.530548487243875e-07,0.9999157584449935
1194,6.516902814986118e-07,0.999916410135275
1195,6.494347541990066e-07,0.9999170595700292
1196,6.419288264001393e-07,0.9999177014988556
1197,6.395264055172243e-07,0.9999183410252611
1198,6.350283319335991e-07,0.999918976053593
1199,6.28841368029459e-07,0.999919604894961
1200,6.252922888713654e-07,0.9999202301872498
1201,6.21176499472355e-07,0.9999208513637493
1202,6.1813124170912e-07,0.999921469494991
1203,6.148549913403983e-07,0.9999220843499824
1204,6.104701467562284e-07,0.9999226948201292
1205,6.046793448429e-07,0.999923299499474
1206,5.975669812542039e-07,0.9999238970664552
1207,5.937962447611154e-07,0.9999244908627
1208,5.915544209292553e-07,0.9999250824171209
1209,5.896404624208299e-07,0.9999256720575833
1210,5.853398880109304e-07,0.9999262573974713
1211,5.831644429676589e-07,0.9999268405619143
1212,5.818726102776512e-07,0.9999274224345246
1213,5.761646398141924e-07,0.9999279985991644
1214,5.702265930587417e-07,0.9999285688257574
1215,5.677859218922927e-07,0.9999291366116794
1216,5.654764421364123e-07,0.9999297020881215
1217,5.628412644890707e-07,0.999930264929386
1218,5.569944586779429e-07,0.9999308219238446
1219,5.554555018680492e-07,0.9999313773793465
1220,5.532655244825038e-07,0.999931930644871
1221,5.483879106237101e-07,0.9999324790327816
1222,5.457199093107797e-07,0.9999330247526909
1223,5.410782383548197e-07,0.9999335658309292
1224,5.373328879287286e-07,0.9999341031638171
1225,5.324738624082091e-07,0.9999346356376796
1226,5.285311487074411e-07,0.9999351641688283
1227,5.282146009222943e-07,0.9999356923834293
1228,5.259390284376128e-07,0.9999362183224577
1229,5.206981539890623e-07,0.9999367390206118
1230,5.169651234496203e-07,0.9999372559857352
1231,5.11631055836657e-07,0.9999377676167911
1232,5.070434077053273e-07,0.9999382746601988
1233,5.066190203860597e-07,0.9999387812792192
1234,5.038798096283203e-07,0.9999392851590289
1235,5.014791586449793e-07,0.9999397866381875
1236,4.992013694232372e-07,0.999940285839557
1237,4.937152775188273e-07,0.9999407795548345
1238,4.903833156935879e-07,0.9999412699381502
1239,4.898693716423469e-07,0.9999417598075219
1240,4.84782672420203e-07,0.9999422445901943
1241,4.820158385022525e-07,0.9999427266060328
1242,4.793406622571317e-07,0.9999432059466951
1243,4.755559650481422e-07,0.9999436815026601
1244,4.7158071345735474e-07,0.9999441530833736
1245,4.693775224982564e-07,0.9999446224608961
1246,4.667441983723153e-07,0.9999450892050945
1247,4.6217821718987823e-07,0.9999455513833116
1248,4.6022869638677443e-07,0.999946011612008
1249,4.577946302996406e-07,0.9999464694066383
1250,4.539535952015758e-07,0.9999469233602335
1251,4.5029977421284114e-07,0.9999473736600077
1252,4.493201467621424e-07,0.9999478229801545
1253,4.426778256185353e-07,0.9999482656579801
1254,4.403653209212062e-07,0.999948706023301
1255,4.3966690763508426e-07,0.9999491456902087
1256,4.344364219525297e-07,0.9999495801266306
1257,4.286580146679807e-07,0.9999500087846452
1258,4.2679883168844665e-07,0.999950435583477
