candidate_key,outer_fold,inner_repeat,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_dry_precision,validation_wet_precision,validation_dry_recall,validation_wet_recall,validation_roc_auc,validation_average_precision_wet,validation_tn_dry_correct,validation_fp_dry_as_wet,validation_fn_wet_as_dry,validation_tp_wet_correct,best_epoch_inner,epochs_run_inner
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,2,0.0003000000142492354,0.8717068433761597,0.8630551099777222,0.2717948717948718,0.5266666666666666,0.24459842863378436,1.0,0.24064171122994651,0.05333333333333334,1.0,0.6245925925925926,0.32431808260695416,8,142,0,45,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,3,0.0003000000142492354,0.8627182245254517,0.8543543219566345,0.3128205128205128,0.53,0.3031256667377854,0.8636363636363636,0.24277456647398843,0.12666666666666668,0.9333333333333333,0.6333333333333333,0.32121062758168784,19,131,3,42,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,4,0.0003000000142492354,0.847952127456665,0.8470826148986816,0.37948717948717947,0.5577777777777777,0.378899155018558,0.8717948717948718,0.2564102564102564,0.22666666666666666,0.8888888888888888,0.6325925925925927,0.31890622544342273,34,116,5,40,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,5,0.0003000000142492354,0.8336023092269897,0.8393065333366394,0.4256410256410256,0.5644444444444444,0.4244149272612271,0.8518518518518519,0.2624113475177305,0.30666666666666664,0.8222222222222222,0.650962962962963,0.33713213516551604,46,104,8,37,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,6,0.0003000000142492354,0.8332216739654541,0.8332869410514832,0.4666666666666667,0.5833333333333334,0.4615548003398471,0.859375,0.2748091603053435,0.36666666666666664,0.8,0.6588148148148147,0.32990842293900285,55,95,9,36,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,7,0.0003000000142492354,0.82925945520401,0.8268778324127197,0.5333333333333333,0.6188888888888889,0.5187013480159484,0.8734177215189873,0.3017241379310345,0.46,0.7777777777777778,0.6622222222222223,0.33191231410184185,69,81,10,35,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,8,0.0003000000142492354,0.8123461008071899,0.8198192715644836,0.5435897435897435,0.6255555555555555,0.5274850935228294,0.8765432098765432,0.30701754385964913,0.47333333333333333,0.7777777777777778,0.6632592592592592,0.3380652889193302,71,79,10,35,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,9,0.0003000000142492354,0.8070618510246277,0.8132852911949158,0.5538461538461539,0.64,0.5381034060279344,0.8888888888888888,0.3157894736842105,0.48,0.8,0.6823703703703704,0.33986385769895555,72,78,9,36,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,10,0.0003000000142492354,0.7997048497200012,0.8083017468452454,0.6153846153846154,0.6722222222222223,0.5883180858550316,0.8947368421052632,0.35,0.5666666666666667,0.7777777777777778,0.6890370370370371,0.3433827276959126,85,65,10,35,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,11,0.0003000000142492354,0.7957720756530762,0.8035000562667847,0.6307692307692307,0.6744444444444444,0.5988571428571429,0.89,0.35789473684210527,0.5933333333333334,0.7555555555555555,0.6868148148148148,0.34582831825752003,89,61,11,34,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,12,0.0003000000142492354,0.7881280779838562,0.7995215654373169,0.6461538461538462,0.6844444444444444,0.6118115461181155,0.8932038834951457,0.3695652173913043,0.6133333333333333,0.7555555555555555,0.6814814814814815,0.3466980422375395,92,58,11,34,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,13,0.0003000000142492354,0.7794444561004639,0.7939838767051697,0.6512820512820513,0.6799999999999999,0.6134561567164178,0.8867924528301887,0.3707865168539326,0.6266666666666667,0.7333333333333333,0.6875555555555556,0.3456799100166391,94,56,12,33,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,14,0.0003000000142492354,0.7742157578468323,0.7896603941917419,0.6512820512820513,0.6722222222222223,0.6106412966878083,0.8796296296296297,0.367816091954023,0.6333333333333333,0.7111111111111111,0.6874074074074074,0.3468577633937129,95,55,13,32,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,15,0.0003000000142492354,0.766377866268158,0.785196840763092,0.6410256410256411,0.6499999999999999,0.5961538461538461,0.8636363636363636,0.35294117647058826,0.6333333333333333,0.6666666666666666,0.6915555555555556,0.3497053979934678,95,55,15,30,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,16,0.0003000000142492354,0.7693990468978882,0.781048059463501,0.6461538461538462,0.6377777777777778,0.593811320754717,0.8521739130434782,0.35,0.6533333333333333,0.6222222222222222,0.6946666666666667,0.3475237538149433,98,52,17,28,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,17,0.0003000000142492354,0.7587243318557739,0.776958703994751,0.676923076923077,0.6655555555555556,0.6225690497403914,0.865546218487395,0.3815789473684211,0.6866666666666666,0.6444444444444445,0.6844444444444444,0.3468165260173761,103,47,16,29,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,18,0.0003000000142492354,0.7608940005302429,0.7730597257614136,0.6666666666666666,0.6355555555555555,0.6031746031746031,0.8455284552845529,0.3611111111111111,0.6933333333333334,0.5777777777777777,0.6842962962962963,0.3458580072204937,104,46,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,19,0.0003000000142492354,0.7417489290237427,0.7675893306732178,0.676923076923077,0.6577777777777778,0.6190579552854352,0.859504132231405,0.3783783783783784,0.6933333333333334,0.6222222222222222,0.6912592592592592,0.3525568591453957,104,46,17,28,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,20,0.0003000000142492354,0.7495222091674805,0.7622475028038025,0.6871794871794872,0.6488888888888888,0.6199801923261238,0.8503937007874016,0.38235294117647056,0.72,0.5777777777777777,0.6943703703703704,0.35199593113074334,108,42,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,21,0.0003000000142492354,0.7490421533584595,0.7590265274047852,0.6871794871794872,0.6333333333333333,0.6116425609716283,0.8396946564885496,0.375,0.7333333333333333,0.5333333333333333,0.6906666666666667,0.3505970334694307,110,40,21,24,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,22,0.0003000000142492354,0.7320793271064758,0.754573404788971,0.676923076923077,0.6188888888888888,0.5989095301838128,0.8320610687022901,0.359375,0.7266666666666667,0.5111111111111111,0.684,0.3498307932271315,109,41,22,23,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,23,0.0003000000142492354,0.7253340482711792,0.7507859468460083,0.676923076923077,0.6266666666666667,0.6033129904097646,0.8372093023255814,0.36363636363636365,0.72,0.5333333333333333,0.6862222222222223,0.35158924724346524,108,42,21,24,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,24,0.0003000000142492354,0.7177058458328247,0.7453911304473877,0.6871794871794872,0.6411111111111112,0.6159062288094547,0.8449612403100775,0.3787878787878788,0.7266666666666667,0.5555555555555556,0.6874074074074074,0.35354449319721504,109,41,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,25,0.0003000000142492354,0.7171611189842224,0.7430796027183533,0.6820512820512821,0.6222222222222222,0.6030338849487786,0.8333333333333334,0.36507936507936506,0.7333333333333333,0.5111111111111111,0.6899259259259258,0.3539387005987463,110,40,22,23,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,26,0.0003000000142492354,0.7182202935218811,0.7406390905380249,0.6974358974358974,0.6322222222222222,0.6155388471177945,0.837037037037037,0.38333333333333336,0.7533333333333333,0.5111111111111111,0.6958518518518518,0.35871250177791913,113,37,22,23,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,27,0.0003000000142492354,0.7051668167114258,0.7374154329299927,0.6717948717948717,0.6233333333333333,0.5991778006166495,0.8359375,0.3582089552238806,0.7133333333333334,0.5333333333333333,0.6940740740740741,0.35839326004195293,107,43,21,24,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,28,0.0003000000142492354,0.7079024314880371,0.736771285533905,0.7128205128205128,0.6577777777777778,0.6372575073079989,0.8507462686567164,0.4098360655737705,0.76,0.5555555555555556,0.6887407407407407,0.35231179125028905,114,36,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,29,0.0003000000142492354,0.6885784268379211,0.7321634888648987,0.6871794871794872,0.6255555555555555,0.6071794194379314,0.8345864661654135,0.3709677419354839,0.74,0.5111111111111111,0.6896296296296296,0.36093619146472283,111,39,22,23,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,30,0.0003000000142492354,0.6936174035072327,0.7279055714607239,0.6871794871794872,0.6644444444444444,0.6275946275946276,0.8617886178861789,0.3888888888888889,0.7066666666666667,0.6222222222222222,0.6961481481481481,0.3736834830330256,106,44,17,28,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,31,0.0003000000142492354,0.7001105546951294,0.7236973643302917,0.6923076923076923,0.6599999999999999,0.6281464530892449,0.8571428571428571,0.391304347826087,0.72,0.6,0.7007407407407407,0.3751030159902363,108,42,18,27,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,32,0.0003000000142492354,0.6902397871017456,0.7214022874832153,0.7025641025641025,0.6588888888888889,0.6327922077922078,0.8538461538461538,0.4,0.74,0.5777777777777777,0.7042962962962963,0.3762188193013024,111,39,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,33,0.0003000000142492354,0.6810271739959717,0.7216034531593323,0.7076923076923077,0.6622222222222223,0.6371086225472591,0.8549618320610687,0.40625,0.7466666666666667,0.5777777777777777,0.7057777777777778,0.3722689815119193,112,38,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,34,0.0003000000142492354,0.6752027273178101,0.7169714570045471,0.7076923076923077,0.6699999999999999,0.6410927056088347,0.8604651162790697,0.4090909090909091,0.74,0.6,0.7044444444444444,0.38388935617871134,111,39,18,27,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,35,0.0003000000142492354,0.6764508485794067,0.7127677798271179,0.717948717948718,0.6688888888888889,0.6458175093292824,0.8571428571428571,0.41935483870967744,0.76,0.5777777777777777,0.7161481481481482,0.3847982897798626,114,36,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,36,0.0003000000142492354,0.6540213227272034,0.7093265652656555,0.7128205128205128,0.6733333333333333,0.6454545454545455,0.8615384615384616,0.4153846153846154,0.7466666666666667,0.6,0.7137777777777777,0.3946274856416426,112,38,18,27,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,37,0.0003000000142492354,0.6744794249534607,0.7091643214225769,0.6974358974358974,0.6711111111111111,0.636205533596838,0.864,0.4,0.72,0.6222222222222222,0.7159999999999999,0.3882419841111258,108,42,17,28,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,38,0.0003000000142492354,0.6498780250549316,0.7046048045158386,0.7076923076923077,0.6544444444444444,0.6329381460321654,0.849624060150376,0.4032258064516129,0.7533333333333333,0.5555555555555556,0.7183703703703703,0.3904329145934942,113,37,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,39,0.0003000000142492354,0.6723873019218445,0.7048987746238708,0.6923076923076923,0.6522222222222223,0.624229188078109,0.8515625,0.3880597014925373,0.7266666666666667,0.5777777777777777,0.7275555555555555,0.40454231203989777,109,41,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,40,0.0003000000142492354,0.6590102314949036,0.6985054016113281,0.7076923076923077,0.6933333333333334,0.6520146520146519,0.8780487804878049,0.4166666666666667,0.72,0.6666666666666666,0.7278518518518519,0.4021129110817486,108,42,15,30,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,41,0.0003000000142492354,0.6532111167907715,0.695345938205719,0.7025641025641025,0.6588888888888889,0.6327922077922078,0.8538461538461538,0.4,0.74,0.5777777777777777,0.7364444444444443,0.4162688203852503,111,39,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,42,0.0003000000142492354,0.6440602540969849,0.6949481964111328,0.7282051282051282,0.6677777777777778,0.6503839518284226,0.8540145985401459,0.43103448275862066,0.78,0.5555555555555556,0.7285925925925926,0.4097680792548534,117,33,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,43,0.0003000000142492354,0.6421160697937012,0.6900129914283752,0.717948717948718,0.6844444444444444,0.6536859440085246,0.8682170542635659,0.42424242424242425,0.7466666666666667,0.6222222222222222,0.7395555555555554,0.4255171557761857,112,38,17,28,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,44,0.0003000000142492354,0.6345747113227844,0.6865842938423157,0.7333333333333333,0.6866666666666666,0.6631676853574275,0.8656716417910447,0.4426229508196721,0.7733333333333333,0.6,0.7426666666666667,0.41898186365863954,116,34,18,27,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,45,0.0003000000142492354,0.6315345764160156,0.6827521920204163,0.717948717948718,0.6844444444444444,0.6536859440085246,0.8682170542635659,0.42424242424242425,0.7466666666666667,0.6222222222222222,0.7402962962962962,0.42536617090050144,112,38,17,28,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,46,0.0003000000142492354,0.6378884315490723,0.6907703876495361,0.7538461538461538,0.7,0.6813725490196079,0.8695652173913043,0.47368421052631576,0.8,0.6,0.7205925925925926,0.4151800848024218,120,30,18,27,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,47,0.0003000000142492354,0.6390084028244019,0.6804391741752625,0.6974358974358974,0.6866666666666666,0.6432447517752489,0.8760330578512396,0.40540540540540543,0.7066666666666667,0.6666666666666666,0.7444444444444445,0.44883312226113714,106,44,15,30,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,48,0.0003000000142492354,0.605995237827301,0.6791696548461914,0.7230769230769231,0.6799999999999999,0.6542553191489362,0.8636363636363636,0.42857142857142855,0.76,0.6,0.7376296296296296,0.4393672722222478,114,36,18,27,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,49,0.0003000000142492354,0.6196105480194092,0.6840419769287109,0.7128205128205128,0.6655555555555555,0.6414499605988968,0.8560606060606061,0.4126984126984127,0.7533333333333333,0.5777777777777777,0.7336296296296296,0.43299028633201203,113,37,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,50,0.0003000000142492354,0.6172916293144226,0.6792797446250916,0.7282051282051282,0.6677777777777778,0.6503839518284226,0.8540145985401459,0.43103448275862066,0.78,0.5555555555555556,0.739111111111111,0.430035034028662,117,33,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,51,0.0003000000142492354,0.606483519077301,0.6776715517044067,0.7333333333333333,0.6788888888888889,0.6590909090909092,0.8602941176470589,0.4406779661016949,0.78,0.5777777777777777,0.7426666666666667,0.434951598774771,117,33,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,52,0.0003000000142492354,0.6033623814582825,0.6748011112213135,0.7128205128205128,0.6655555555555555,0.6414499605988968,0.8560606060606061,0.4126984126984127,0.7533333333333333,0.5777777777777777,0.7551111111111111,0.4470066736292456,113,37,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,53,0.0003000000142492354,0.5869598984718323,0.676761269569397,0.7230769230769231,0.6799999999999999,0.6542553191489362,0.8636363636363636,0.42857142857142855,0.76,0.6,0.7493333333333333,0.4523930938155186,114,36,18,27,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,54,0.0003000000142492354,0.5956488847732544,0.673043429851532,0.7025641025641025,0.6744444444444444,0.6405415713196033,0.8650793650793651,0.4057971014492754,0.7266666666666667,0.6222222222222222,0.7468148148148148,0.4539801409484874,109,41,17,28,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,55,0.0003000000142492354,0.5877835750579834,0.6838516592979431,0.717948717948718,0.7,0.6608695652173913,0.88,0.42857142857142855,0.7333333333333333,0.6666666666666666,0.7374814814814814,0.43494699506278,110,40,15,30,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,56,0.0003000000142492354,0.5975157022476196,0.6870437860488892,0.717948717948718,0.6533333333333333,0.6371908934068536,0.8467153284671532,0.41379310344827586,0.7733333333333333,0.5333333333333333,0.7343703703703705,0.4485260174803535,116,34,21,24,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,57,0.0003000000142492354,0.5973957180976868,0.6777060627937317,0.7230769230769231,0.6722222222222223,0.6502125963327132,0.8582089552238806,0.4262295081967213,0.7666666666666667,0.5777777777777777,0.7524444444444445,0.4606460734590792,115,35,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,58,0.0003000000142492354,0.5681682825088501,0.6708236336708069,0.7282051282051282,0.6677777777777778,0.6503839518284226,0.8540145985401459,0.43103448275862066,0.78,0.5555555555555556,0.7597037037037037,0.4738090810673101,117,33,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,59,0.0003000000142492354,0.5560001134872437,0.685734212398529,0.7384615384615385,0.6744444444444444,0.6592894583576004,0.8561151079136691,0.44642857142857145,0.7933333333333333,0.5555555555555556,0.7451851851851852,0.4425124338176613,119,31,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,60,0.0003000000142492354,0.558805525302887,0.6926640272140503,0.7435897435897436,0.6933333333333334,0.6722027972027973,0.8676470588235294,0.4576271186440678,0.7866666666666666,0.6,0.7365925925925926,0.4437041254966052,118,32,18,27,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,61,0.0003000000142492354,0.5687997341156006,0.6797702312469482,0.7384615384615385,0.69,0.6676691729323307,0.8666666666666667,0.45,0.78,0.6,0.7536296296296296,0.46734822668628884,117,33,18,27,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,62,0.0003000000142492354,0.5552166104316711,0.6988992691040039,0.717948717948718,0.6688888888888889,0.6458175093292824,0.8571428571428571,0.41935483870967744,0.76,0.5777777777777777,0.7474074074074074,0.43688636217636867,114,36,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,63,0.0001500000071246177,0.5394453406333923,0.7068479657173157,0.7230769230769231,0.6722222222222223,0.6502125963327132,0.8582089552238806,0.4262295081967213,0.7666666666666667,0.5777777777777777,0.7365925925925926,0.4333741226911177,115,35,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,64,0.0001500000071246177,0.5459463000297546,0.6993283629417419,0.7230769230769231,0.6722222222222223,0.6502125963327132,0.8582089552238806,0.4262295081967213,0.7666666666666667,0.5777777777777777,0.7419259259259259,0.4386748846601828,115,35,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,65,0.0001500000071246177,0.5333126783370972,0.6981849074363708,0.7435897435897436,0.6855555555555555,0.6680964052287581,0.8623188405797102,0.45614035087719296,0.7933333333333333,0.5777777777777777,0.7459259259259259,0.4526713073001933,119,31,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,66,0.0001500000071246177,0.5311450362205505,0.7145492434501648,0.7333333333333333,0.6711111111111111,0.6548202614379085,0.855072463768116,0.43859649122807015,0.7866666666666666,0.5555555555555556,0.7431111111111111,0.4407849221713568,118,32,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,67,7.500000356230885e-05,0.5351542830467224,0.715847373008728,0.7230769230769231,0.6644444444444444,0.6459790209790209,0.8529411764705882,0.423728813559322,0.7733333333333333,0.5555555555555556,0.7299259259259259,0.4260448634175158,116,34,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,68,7.500000356230885e-05,0.5168830752372742,0.7205613851547241,0.7282051282051282,0.6677777777777778,0.6503839518284226,0.8540145985401459,0.43103448275862066,0.78,0.5555555555555556,0.730962962962963,0.43280493108725815,117,33,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,69,7.500000356230885e-05,0.5232532620429993,0.722935676574707,0.7282051282051282,0.6677777777777778,0.6503839518284226,0.8540145985401459,0.43103448275862066,0.78,0.5555555555555556,0.730074074074074,0.43177460209395896,117,33,20,25,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,0,70,7.500000356230885e-05,0.5262214541435242,0.7240055799484253,0.7384615384615385,0.6822222222222222,0.6635770102499916,0.8613138686131386,0.4482758620689655,0.7866666666666666,0.5777777777777777,0.7285925925925926,0.42880905291783133,118,32,19,26,58,70
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,1,1,0.0003000000142492354,0.9171239137649536,0.8682017922401428,0.49230769230769234,0.5688888888888889,0.47825734439609746,0.8311688311688312,0.2711864406779661,0.4266666666666667,0.7111111111111111,0.6096296296296296,0.3467763234040698,64,86,13,32,29,41
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,1,2,0.0003000000142492354,0.8824064135551453,0.8592851161956787,0.6358974358974359,0.6077777777777778,0.5746413100248856,0.8319327731092437,0.32894736842105265,0.66,0.5555555555555556,0.652888888888889,0.35689203304989076,99,51,20,25,29,41
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,1,3,0.0003000000142492354,0.8655391931533813,0.8525257110595703,0.6615384615384615,0.6088888888888888,0.5866521068859198,0.828125,0.34328358208955223,0.7066666666666667,0.5111111111111111,0.6577777777777777,0.37491949567427446,106,44,22,23,29,41
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,1,4,0.0003000000142492354,0.8544833064079285,0.8453832268714905,0.6205128205128205,0.5744444444444444,0.5504112662013958,0.8114754098360656,0.3013698630136986,0.66,0.4888888888888889,0.6758518518518518,0.38953492046330096,99,51,23,22,29,41
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,1,5,0.0003000000142492354,0.858870804309845,0.8311067223548889,0.6461538461538462,0.6066666666666667,0.5787545787545787,0.8292682926829268,0.3333333333333333,0.68,0.5333333333333333,0.6964444444444445,0.40934909841286277,102,48,21,24,29,41
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,1,6,0.0003000000142492354,0.8460997939109802,0.823783278465271,0.6666666666666666,0.6122222222222222,0.5907197520100747,0.8294573643410853,0.3484848484848485,0.7133333333333334,0.5111111111111111,0.6954074074074074,0.41907640307122507,107,43,22,23,29,41
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,1,7,0.0003000000142492354,0.8417719602584839,0.8161808252334595,0.6666666666666666,0.6511111111111112,0.610587114811515,0.8571428571428571,0.3684210526315789,0.68,0.6222222222222222,0.702962962962963,0.4312395696518044,102,48,17,28,29,41
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,1,8,0.0003000000142492354,0.8243494629859924,0.808884859085083,0.6666666666666666,0.6433333333333333,0.6069645570405284,0.8512396694214877,0.36486486486486486,0.6866666666666666,0.6,0.7001481481481481,0.4280370739762356,103,47,18,27,29,41
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,1,9,0.0003000000142492354,0.81279057264328,0.795335054397583,0.6717948717948717,0.6311111111111112,0.6033562166285278,0.8412698412698413,0.36231884057971014,0.7066666666666667,0.5555555555555556,0.7155555555555556,0.44944998212146803,106,44,20,25,29,41
mil_attention__proj16__emb8__att8__drop0p35__l20p003__lr0p0003__spdrop0p2__embdrop0p25,1,1,10,0.0003000000142492354,0.8144049048423767,0.7954370975494385,0.7076923076923077,0.6622222222222223,0.6371086225472591,0.8549618320610687,0.40625,0.7466666666666667,0.5777777777777777,0.7225185185185184,0.4388273741602068,112,38,19,26,29,41
